Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
FAB130504B-03,INSTALL DOOR FRAMES - FAB130504B,Complete,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2025-05-29 08:00,2025-06-06 17:00,2025-04-03 08:00,2025-04-03 16:00
FAB130504B-04,INSTALL DOOR & HARDWARE - FAB130504B,Active,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2025-05-19 08:00,2025-05-23 17:00,2025-05-19 08:00,
FAB130504B-05,PAINT & PROTECT DOORS & FRAMES -  FAB130504B,Not Started,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2026-02-16 08:00,2026-02-17 17:00,,
FAB130504C-03,INSTALL DOOR FRAMES - FAB130504C,Complete,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2025-05-29 08:00,2025-05-29 17:00,2025-04-07 08:00,2025-04-07 16:00
FAB130504C-04,INSTALL DOOR & HARDWARE - FAB130504C,Active,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2025-05-19 08:00,2025-05-23 17:00,2025-05-19 08:00,
FAB130504C-05,PAINT & PROTECT DOORS & FRAMES - FAB130504C,Not Started,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2026-02-16 08:00,2026-02-17 17:00,,
FAB130505B-03,INSTALL DOOR FRAMES - FAB130505B,Not Started,Elevator Hall 5 - 3F -SUW-FAB130505,,,,,,,,2025-11-21 08:00,2025-11-21 17:00,,
FAB130505B-04,INSTALL DOOR & HARDWARE - FAB130505B,Not Started,Elevator Hall 5 - 3F -SUW-FAB130505,,,,,,,,2025-11-24 08:00,2025-11-28 17:00,,
FAB130505B-05,PAINT & PROTECT DOORS & FRAMES -  FAB130505B,Not Started,Elevator Hall 5 - 3F -SUW-FAB130505,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130507B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS- FAB130507B,Complete,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2025-05-15 08:00,2025-05-23 17:00,2025-05-07 08:00,2025-05-15 17:00
FAB130507B-03,INSTALL DOOR FRAMES - FAB130507B,Complete,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2025-05-15 08:00,2025-05-15 17:00,2025-05-15 08:00,2025-05-15 17:00
FAB130507B-04,INSTALL DOOR & HARDWARE - FAB130507B,Active,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2025-11-18 08:00,2025-11-24 17:00,2025-11-18 08:00,
FAB130507B-05,PAINT & PROTECT DOORS & FRAMES -  FAB130507B,Not Started,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130507C-01,DOOR ASSEMBLY - FAB130507C,Not Started,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2026-01-19 08:00,2026-01-20 17:00,,
FAB130507C-02,DOOR PACKAGE INSTALL - FAB130507C,Not Started,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2026-01-19 08:00,2026-01-20 17:00,,
FAB130403A-01,INSTALL DOOR FRAMES - FAB130403A,Complete,Clean Vestibule 4 -3F -SUW-FAB130403,,,,,,,,2025-06-23 08:00,2025-07-01 17:00,2025-01-21 08:00,2025-01-22 16:00
FAB130403A-03,INSTALL DOOR FRAMES - FAB130403A,Complete,Clean Vestibule 4 -3F -SUW-FAB130403,,,,,,,,2025-01-22 08:00,2025-01-22 17:00,2025-01-22 08:00,2025-01-22 17:00
FAB130403A-04,INSTALL DOOR & HARDWARE - FAB130403A,Not Started,Clean Vestibule 4 -3F -SUW-FAB130403,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB130403A-05,PAINT & PROTECT DOORS & FRAMES - FAB130403A,Not Started,Clean Vestibule 4 -3F -SUW-FAB130403,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130315A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130315A,Complete,SUB Clean Rm. Airlock - 3F -SUW-FAB130315,,,,,,,,2025-07-24 08:00,2025-08-01 17:00,2025-07-24 08:00,2025-08-01 17:00
FAB130315A-03,INSTALL DOOR FRAMES - FAB130315A,Complete,SUB Clean Rm. Airlock - 3F -SUW-FAB130315,,,,,,,,2025-08-01 08:00,2025-08-01 17:00,2025-08-01 08:00,2025-08-01 17:00
FAB130315A-04,INSTALL DOOR & HARDWARE - FAB130315A,Active,SUB Clean Rm. Airlock - 3F -SUW-FAB130315,,,,,,,,2025-11-18 08:00,2025-11-24 17:00,2025-11-18 08:00,
FAB130315A-05,PAINT & PROTECT DOORS & FRAMES -  FAB130315A,Not Started,SUB Clean Rm. Airlock - 3F -SUW-FAB130315,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130319A-03,INSTALL DOOR FRAMES - FAB130319A,Complete,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-06-27 08:00,2025-07-07 17:00,2025-05-30 08:00,2025-05-30 16:00
FAB130319A-04,INSTALL DOOR & HARDWARE - FAB130319A,Active,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-11-13 08:00,2025-11-19 17:00,2025-11-13 08:00,
FAB130319A-05,PAINT & PROTECT DOORS & FRAMES - FAB130319A,Not Started,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130319B-03,INSTALL DOOR FRAMES - FAB130319B,Complete,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-06-27 08:00,2025-07-07 17:00,2025-05-30 08:00,2025-05-30 16:00
FAB130319B-04,INSTALL DOOR & HARDWARE - FAB130319B,Active,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-11-13 08:00,2025-11-19 17:00,2025-11-13 08:00,
FAB130319B-05,PAINT & PROTECT DOORS & FRAMES - FAB130319B,Not Started,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130319C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130319C,Complete,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-06-27 08:00,2025-07-07 17:00,2025-02-19 08:00,2025-02-27 16:00
FAB130319C-03,INSTALL DOOR FRAMES - FAB130319C,Complete,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-06-23 13:00,2025-06-24 12:00,2025-02-27 00:00,2025-02-27 08:00
FAB130319C-04,INSTALL DOOR & HARDWARE - FAB130319C,Active,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-09-10 08:00,2025-09-16 17:00,2025-09-10 08:00,
FAB130319C-05,PAINT & PROTECT DOORS & FRAMES - FAB130319C,Not Started,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130310A-03,INSTALL DOOR FRAMES - FAB130310A,Complete,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2025-09-29 13:00,2025-09-30 12:00,2025-04-04 00:00,2025-04-04 12:00
FAB130310A-04,INSTALL DOOR & HARDWARE - FAB130310A,Active,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2025-11-18 08:00,2025-11-24 17:00,2025-11-18 08:00,
FAB130310A-05,PAINT & PROTECT DOORS & FRAMES - FAB130310A,Not Started,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130310B-03,INSTALL DOOR FRAMES - FAB130310B,Complete,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2025-09-29 13:00,2025-09-30 12:00,2025-01-31 00:00,2025-01-31 12:00
FAB130310B-04,INSTALL DOOR & HARDWARE - FAB130310B,Active,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2025-11-18 08:00,2025-11-24 17:00,2025-11-18 08:00,
FAB130310B-05,PAINT & PROTECT DOORS & FRAMES - FAB130310B,Not Started,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130310C-03,INSTALL DOOR FRAMES - FAB130310C,Complete,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2025-07-29 08:00,2025-07-29 17:00,2025-07-29 08:00,2025-07-29 17:00
FAB130310C-04,INSTALL DOOR & HARDWARE - FAB130310C,Not Started,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB130310C-05,PAINT & PROTECT DOORS & FRAMES - FAB130310C,Not Started,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130303A-03,INSTALL DOOR FRAMES - FAB130303A,Complete,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2025-06-03 08:00,2025-06-11 17:00,2025-04-28 08:00,2025-04-28 16:00
FAB130303A-04,INSTALL DOOR & HARDWARE - FAB130303A,Active,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2025-10-21 08:00,2025-10-27 17:00,2025-10-21 08:00,
FAB130303A-05,PAINT & PROTECT DOORS & FRAMES -  FAB130303A,Not Started,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130303B-01,INSTALL DOOR FRAMES - FAB130303B,Complete,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2025-06-17 08:00,2025-06-25 17:00,2025-06-05 08:00,2025-06-05 16:00
FAB130303B-04,INSTALL DOOR & HARDWARE - FAB130303B,Active,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2025-06-17 08:00,2025-06-23 17:00,2025-06-17 08:00,
FAB130303B-05,PAINT & PROTECT DOORS & FRAMES -  FAB130303B,Not Started,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2026-02-16 08:00,2026-02-17 17:00,,
FAB130303A-65,IMPACT - RE-INSTALL CORRECT FRAME - FAB130303A,Complete,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2025-06-20 08:00,2025-06-25 15:00,2025-06-20 08:00,2025-06-23 14:00
TR-FAB130109A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB130109A,Complete,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2025-07-09 08:00,2025-07-16 17:00,2025-07-09 08:00,2025-07-16 17:00
TR-FAB130109A-03,INSTALL DOOR FRAMES - TR - FAB130109A,Complete,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2025-07-16 08:00,2025-07-16 17:00,2025-07-16 08:00,2025-07-16 17:00
TR-FAB130109A-04,INSTALL DOOR & HARDWARE - TR - FAB130109A,Not Started,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
TR-FAB130109A-05,PAINT & PROTECT DOORS & FRAMES - TR - FAB130109A,Not Started,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
TR-FAB130109A-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes),Complete,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2025-06-09 08:00,2025-08-15 17:00,2025-06-09 08:00,2025-07-14 17:00
FAB136504A-03,INSTALL DOOR FRAMES - FAB136504A,Complete,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2025-07-16 08:00,2025-07-16 17:00,2025-01-15 00:00,2025-01-16 16:00
FAB136504A-04,INSTALL DOOR & HARDWARE - FAB136504A,Not Started,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB136504A-05,PAINT & PROTECT DOORS & FRAMES - FAB136504A,Not Started,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136504B-03,INSTALL DOOR FRAMES - FAB136504B,Not Started,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2025-11-21 08:00,2025-11-21 17:00,,
FAB136504B-04,INSTALL DOOR & HARDWARE - FAB136504B,Not Started,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2025-11-24 08:00,2025-11-28 17:00,,
FAB136504B-05,PAINT & PROTECT DOORS & FRAMES - FAB136504B,Not Started,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136504C-07,DOOR INSTALL - FAB136504C (OHC),Not Started,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2025-12-03 08:00,2025-12-04 17:00,,
FAB130111B-03,INSTALL DOOR FRAMES - FAB130111B,Complete,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2025-08-08 08:00,2025-08-08 17:00,2025-08-09 08:00,2025-08-09 17:00
FAB130111B-04,INSTALL DOOR & HARDWARE - FAB130111B,Active,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2025-11-13 08:00,2025-11-19 17:00,2025-11-13 08:00,
FAB130111B-05,PAINT & PROTECT DOORS & FRAMES -  FAB130111B,Not Started,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB130111C-03,INSTALL DOOR FRAMES - FAB130111C,Complete,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2025-06-02 08:00,2025-06-02 17:00,2025-01-24 08:00,2025-01-24 16:00
FAB130111C-04,INSTALL DOOR & HARDWARE - FAB130111C,Not Started,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2025-11-28 08:00,2025-11-28 17:00,,
FAB130111C-05,PAINT & PROTECT DOORS & FRAMES -  FAB130111C,Not Started,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120311A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120311A,Complete,Fire Alarm 3 - 2F -SUW-FAB120311,,,,,,,,2025-03-21 08:00,2025-03-31 17:00,2025-03-21 08:00,2025-03-31 17:00
FAB120311A-04,INSTALL DOOR & HARDWARE - FAB120311A,Active,Fire Alarm 3 - 2F -SUW-FAB120311,,,,,,,,2025-06-18 08:00,2025-06-24 17:00,2025-06-18 08:00,
FAB120311A-05,PAINT & PROTECT DOORS & FRAMES -  FAB120311A,Not Started,Fire Alarm 3 - 2F -SUW-FAB120311,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB130111C-60,IMPACT - SECAI REMOVED FRAME - REINSTALL - FAB130111C,Complete,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2025-07-25 08:00,2025-07-25 17:00,2025-07-25 08:00,2025-07-25 17:00
FAB120311A-03,INSTALL DOOR FRAMES - FAB120311A,Complete,Fire Alarm 3 - 2F -SUW-FAB120311,,,,,,,,2025-03-31 08:00,2025-03-31 17:00,2025-03-31 08:00,2025-03-31 17:00
FAB134101A-03,INSTALL DOOR FRAMES - FAB134101A,Complete,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-10-21 08:00,2025-10-21 17:00,2025-10-21 08:00,2025-10-21 17:00
FAB134101A-04,INSTALL DOOR & HARDWARE - FAB134101A,Not Started,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB134101A-05,PAINT & PROTECT DOORS & FRAMES - FAB134101A,Not Started,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB134101D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB134101D,Complete,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-10-16 08:00,2025-10-17 17:00,2025-10-16 08:00,2025-10-17 17:00
FAB134101D-03,INSTALL DOOR FRAMES - FAB134101D,Complete,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-10-20 08:00,2025-10-20 17:00,2025-10-20 08:00,2025-10-20 17:00
FAB134101D-04,INSTALL DOOR & HARDWARE - FAB134101D,Not Started,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB134101D-05,PAINT & PROTECT DOORS & FRAMES - FAB134101D,Not Started,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB134101A-22,IMPACT - PROCUREMENT DOOR FRAMES - FAB134101A,Active,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-07-03 10:00,2025-08-28 10:00,2025-06-19 10:00,
FAB134103A-01,INSTALL DOOR FRAMES - FAB134103A,Complete,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-10-24 08:00,2025-10-24 17:00,2025-10-24 08:00,2025-10-24 17:00
FAB134103A-04,INSTALL DOOR & HARDWARE - FAB134103A,Active,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-11-18 08:00,2025-11-24 17:00,2025-11-18 08:00,
FAB134103A-05,PAINT & PROTECT DOORS & FRAMES - FAB134103A,Not Started,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB134103C-03,INSTALL DOOR FRAMES - FAB134103C,Complete,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-05-30 08:00,2025-06-09 17:00,2025-05-14 08:00,2025-05-16 16:00
FAB134103C-04,INSTALL DOOR & HARDWARE - FAB134103C,Not Started,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-12-01 08:00,2025-12-05 17:00,,
FAB134103C-05,PAINT & PROTECT DOORS & FRAMES - FAB134103C,Not Started,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB134103D-01,INSTALL DOOR FRAMES - FAB134103D,Complete,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-06-26 08:00,2025-06-26 17:00,2025-06-27 08:00,2025-06-27 08:00
FAB134103D-04,INSTALL DOOR & HARDWARE - FAB134103D,Active,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-11-18 08:00,2025-11-24 17:00,2025-11-18 08:00,
FAB134103D-05,PAINT & PROTECT DOORS & FRAMES - FAB134103D,Not Started,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB134103A-21,PROCUREMENT - FRAME RE-ORDER - FAB134103A,Complete,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-06-20 08:00,2025-08-14 17:00,2025-06-20 08:00,2025-10-20 17:00
FAB134104A-03,INSTALL DOOR FRAMES - FAB134104A,Complete,Vestibule @ F.4/1 - 3F -FIZ-FAB134104,,,,,,,,2025-10-22 08:00,2025-10-22 17:00,2025-10-22 08:00,2025-10-22 17:00
FAB134104A-04,INSTALL DOOR & HARDWARE - FAB134104A,Not Started,Vestibule @ F.4/1 - 3F -FIZ-FAB134104,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB134104A-05,PAINT & PROTECT DOORS & FRAMES -  FAB134104A,Not Started,Vestibule @ F.4/1 - 3F -FIZ-FAB134104,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB136102A-03,INSTALL DOOR FRAMES - FAB136102A,Complete,Smock Locker@A-D/1-2 - 3F -FIZ-FAB134106,,,,,,,,2025-05-13 08:00,2025-05-13 17:00,2025-05-13 08:00,2025-05-13 17:00
FAB136102A-04,INSTALL DOOR & HARDWARE - FAB136102A,Not Started,Smock Locker@A-D/1-2 - 3F -FIZ-FAB134106,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB136102A-05,PAINT & PROTECT DOORS & FRAMES -  FAB136102A,Not Started,Smock Locker@A-D/1-2 - 3F -FIZ-FAB134106,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136102B-01,DOOR ASSEMBLY - FAB136102B,Complete,Smock Locker@A-D/1-2 - 3F -FIZ-FAB134106,,,,,,,,2025-08-06 08:00,2025-08-07 17:00,2025-08-06 08:00,2025-08-07 17:00
FAB136102B-02,DOOR PACKAGE INSTALL - FAB136102B,Complete,Smock Locker@A-D/1-2 - 3F -FIZ-FAB134106,,,,,,,,2025-08-06 08:00,2025-08-07 17:00,2025-08-06 08:00,2025-08-07 17:00
FAB136105A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136105A,Complete,Duct Shaft - 3F -SUE-FAB136105,,,,,,,,2025-05-05 08:00,2025-05-06 17:00,2025-05-05 08:00,2025-05-06 17:00
FAB136105A-03,INSTALL DOOR FRAMES - FAB136105A,Complete,Duct Shaft - 3F -SUE-FAB136105,,,,,,,,2025-08-18 13:00,2025-08-19 12:00,2025-05-05 00:00,2025-05-06 12:00
FAB136105A-04,INSTALL DOOR & HARDWARE - FAB136105A,Not Started,Duct Shaft - 3F -SUE-FAB136105,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB136105A-05,PAINT & PROTECT DOORS & FRAMES - FAB136105A,Not Started,Duct Shaft - 3F -SUE-FAB136105,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136114A-03,INSTALL DOOR FRAMES - FAB136114A,Complete,Fire Alarm 22 - 3F -SUE-FAB136114,,,,,,,,2025-07-07 13:00,2025-07-08 12:00,2025-01-15 00:00,2025-01-16 12:00
FAB136114A-04,INSTALL DOOR & HARDWARE - FAB136114A,Active,Fire Alarm 22 - 3F -SUE-FAB136114,,,,,,,,2025-07-09 08:00,2025-07-15 17:00,2025-07-09 08:00,
FAB136114A-05,PAINT & PROTECT DOORS & FRAMES -  FAB136114A,Not Started,Fire Alarm 22 - 3F -SUE-FAB136114,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136302A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302A HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-18 08:00,2025-08-26 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302A-03,INSTALL DOOR FRAMES - FAB136302A,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-11-14 17:00
FAB136302A-04,INSTALL DOOR & HARDWARE - FAB136302A,Active,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-11-17 08:00,2025-11-21 17:00,2025-11-17 08:00,
FAB136302A-05,PAINT & PROTECT DOORS & FRAMES - FAB136302A,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136302B-03,INSTALL DOOR FRAMES - FAB136302B,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-12-05 08:00,2025-12-05 17:00,,
FAB136302B-04,INSTALL DOOR & HARDWARE - FAB136302B,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-12-05 08:00,2025-12-11 17:00,,
FAB136302B-05,PAINT & PROTECT DOORS & FRAMES - FAB136302B,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136302C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302C HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302C-03,INSTALL DOOR FRAME BY SECAI - FAB136302C HANDED OVER ON 08/29,Active,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,
FAB136302C-04,INSTALL DOOR & HARDWARE - FAB136302C,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-12-01 08:00,2025-12-05 17:00,,
FAB136302C-05,PAINT & PROTECT DOORS & FRAMES - FAB136302C,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136302D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302D,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-01-17 08:00,2025-01-27 17:00,2025-01-17 08:00,2025-01-27 17:00
FAB136302D-03,INSTALL DOOR FRAMES - FAB136302D,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-18 08:00,2025-08-18 17:00,2025-01-27 00:00,2025-01-27 16:00
FAB136302D-04,INSTALL DOOR & HARDWARE - FAB136302D,Active,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-11-17 08:00,2025-11-21 17:00,2025-11-17 08:00,
FAB136302D-05,PAINT & PROTECT DOORS & FRAMES - FAB136302D,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136302E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302E,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-05-16 08:00,2025-05-26 17:00,2025-05-16 08:00,2025-05-21 17:00
FAB136302E-03,INSTALL DOOR FRAMES - FAB136302E,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-18 08:00,2025-08-18 17:00,2025-05-21 00:00,2025-05-21 16:00
FAB136302E-04,INSTALL DOOR & HARDWARE - FAB136302E,Active,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-11-18 08:00,2025-11-24 17:00,2025-11-18 08:00,
FAB136302E-05,PAINT & PROTECT DOORS & FRAMES - FAB136302E,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136302F-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302F,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-04-28 08:00,2025-05-06 17:00,2025-04-28 08:00,2025-05-06 17:00
FAB136302F-03,INSTALL DOOR FRAMES - FAB136302F,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-18 08:00,2025-08-18 17:00,2025-05-06 00:00,2025-05-06 16:00
FAB136302F-04,INSTALL DOOR & HARDWARE - FAB136302F,Active,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-11-06 08:00,2025-11-12 17:00,2025-11-06 08:00,
FAB136302F-05,PAINT & PROTECT DOORS & FRAMES - FFAB136302F,Not Started,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB136302G-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302G HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302G-03,INSTALL DOOR FRAME BY SECAI- FAB136302G HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-11-04 17:00
FAB136302G-04,INSTALL DOOR & HARDWARE - FAB136302G,Active,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-11-06 08:00,2025-11-12 17:00,2025-11-06 08:00,
