Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
CN.SWA3.1212,DRYWALL 2 SIDE - SWA-3 - L1- GAS PURIFER WEST EXTERIOR WALL TEMP- SWA3- GL 12-9 - L-N,Complete,SWA - 3,,SUWS-3 - 12-9,L1 - Fndn Slab,GAS PURIFIER RM,,DRYWALL,,2023-11-13 07:00,2023-11-17 17:00,2023-11-13 07:00,2023-11-17 17:00
CN.SWA3.1322,TAPE & FINISH DRYWALL - SWA3- GL 12-9 -  L1 - K LINE,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-02-19 07:00,2024-02-23 17:00,2024-02-19 07:00,2024-02-23 17:00
CN.SWA3.1342,PRIMER & PAINT DRYWALL - GL 12-9 - K LINE - L1,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2024-10-15 07:00,2024-10-18 17:00,2024-10-15 07:00,2024-10-18 17:00
CN.SWA3.1302,DRYWALL 2 SIDE - SWA3- GL 12-9 - L1 - K LINE,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-28 07:00,2024-01-04 12:00,2023-12-28 07:00,2024-01-26 13:00
CN.SWA3.1282,DRYWALL & INSULATION (1 side) (INT) - SWA3- GL 12-9 - L1 - K LINE,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-04 12:00,2023-12-10 10:00,2023-12-04 12:00,2023-12-08 13:00
CN.SWA3.1332,REMEDY - TAPE & FINISH DRYWALL - SWA3 - GL 12-9 - K LINE - L2,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L2 - SubFab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-08-12 07:00,2024-08-15 17:00,2024-08-12 07:00,2024-08-15 17:00
CN.SWA3.1312,REMEDY - FRAME & DRYWALL - SWA3-  GL 12-9 - K LINE - L2,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-07-15 07:00,2024-08-02 17:00,2024-07-15 07:00,2024-08-05 17:00
CN.SWA3.1292,DRYWALL & INSULATION (1 side) (INT) - SWA3- GL 12-9 K LINE - L2,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L2 - SubFab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-02-22 14:00,2024-02-27 12:00,2023-12-22 14:00,2024-01-25 11:00
CN.AB.AR.6100,TEMP WALLS Framing and Drywall,Complete,SWA - 3,,SUWS-3 - 12-9,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,,2023-10-09 08:00,2023-10-13 08:00,2023-10-09 08:00,2023-10-13 16:00
CN.SWA3.1422,TAPE & FINISH DRYWALL - SWA3 - GL 12-9 - K LINE - L3,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L3 / Waffle Slab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-05-20 07:00,2024-05-24 17:00,2024-05-20 07:00,2024-05-24 17:00
CN.SWA3.1412,DRYWALL 2 SIDE - SWA3 - GL 11.5-9 - K LINE - L3,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L3 / Waffle Slab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-05-13 07:00,2024-05-17 17:00,2024-05-13 07:00,2024-05-17 17:00
CN.SWA3.1392,DRYWALL & INSULATION (1 side) (INT) - SWA3- GL 12-9 K LINE- L3,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L3 / Waffle Slab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-05-04 07:00,2024-05-07 11:00,2024-03-13 00:00,2024-03-22 16:00
CN.SWA3.1402,INSTALL DRYWALL & FIRE CAULKING (SHAFT LINER) SHAFT - ELEVATOR 2 - SWA3 - GL12-9 - ALL LEVELS,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,BERG,DRYWALL,,2025-07-11 07:00,2025-08-18 17:00,2025-08-05 07:00,2025-10-31 17:00
CN.SWA3.1790,Drywall Clips & AMTS Installs Support Beams - SWA-3 L4 GL 12-9 K LINE,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L4 - SUP Roof - FAB Roof,DS/AD INTERIORS,,Fireproofing,HOON WOO,2024-03-25 07:00,2024-04-03 09:00,2024-03-14 07:00,2024-04-01 17:00
CN.AB.AR.6790,REMAINING DRYWALL 2 SIDE - GAS PURIFER NORTH - GL 12-9 - L-N - L1,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,GAS PURIFIER RM,BERG,DRYWALL,AMBER CARO,2024-07-05 07:00,2024-07-08 17:00,2024-07-05 07:00,2024-07-10 17:00
CN.SWA3.1920,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 2,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,W&W,DRYWALL,,2025-06-17 07:00,2025-06-30 17:00,2025-06-17 07:00,2025-06-26 17:00
CN.AB.AR.6920,IMPACT - REMOVE AND REINSTALL DAMAGED DRYWALL - SWA3 - GL 9 - L-N - L3,Complete,SWA - 3,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,FA LAB,BERG,DRYWALL,AMBER CARO,2024-05-16 07:00,2024-05-23 17:00,2024-05-16 07:00,2024-07-01 17:00
CN.SWA3.9550,INSTALL FRAMING/DRYWALL/TAPE+FLOAT - MECHANICAL ROOM - ELEVATOR 2,Active,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,W&W,TBD Architectural Finishes,,2024-10-17 07:00,2024-11-27 17:00,2024-10-17 07:00,
CN.SWA3.9560,IMPACT - SECAI - INSTALL ELEVATOR DOOR JAMBS - ELEVATOR 2 - WAITING FOR SCHEDULE,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,W&W,DRYWALL,,2025-08-08 07:00,2025-08-21 17:00,2025-08-05 07:00,2025-08-18 17:00
CN.SWA3.9570,IMPACT - INSTALL DRYWALL & FIRE CAULKING - DOOR FRONTS - ELEVATOR 2,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,W&W,DRYWALL,,2025-09-19 07:00,2025-09-23 17:00,2025-09-19 07:00,2025-10-31 17:00
CN.SWA3.9580,INSTALL PERMANENT DOOR & FRAME - MECHANICAL ROOM - FAB110205A - ELEVATOR 2,Not Started,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,W&W,DRYWALL,,2025-11-24 07:00,2025-11-24 07:00,,
CN.SWA3.9590,"FINAL TURNOVER - DOOR FRONTS, MECHANICAL ROOM (WITH PERM DOOR) - ELEVATOR 2",Not Started,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,BAKER,SOMD,CONCRETE,2025-11-24 07:00,2025-11-24 07:00,,
CN.SWA3.9610,TAPE & FLOAT - SHAFT - DOOR FRONTS - ELEVATOR 2,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,,ELEVATOR,W&W,DRYWALL,,2025-11-04 07:00,2025-11-10 17:00,2025-11-04 07:00,2025-11-07 17:00
CN.SWA3.9670,PRIMER & PAINT DRYWALL -  GL 3-6 - K LINE - L1,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2024-10-15 07:00,2024-10-18 17:00,2024-10-15 07:00,2024-10-18 17:00
CN.SWA3.9690,PRIMER & PAINT DRYWALL -  GL E-G - 3 LINE - L1,Not Started,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-11-21 07:00,2025-11-24 17:00,,
CN.SWA3.9700,PRIMER & PAINT DRYWALL -  GL G-J - 3 LINE - L1,Not Started,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2025-11-25 07:00,2025-11-26 17:00,,
CN.SWA3.9720,PRIMER & PAINT DRYWALL -  GL 6-9 - K LINE - L1,Complete,SWA - 3,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2024-10-15 07:00,2024-10-18 17:00,2024-10-15 07:00,2024-10-18 17:00
CN.SWA4.1110,PH1- AD STEEL FRAME INSTALL - SWA-4 fab side,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,DS/AD,,,Steel Erection,SEAN MONK,2023-08-28 07:00,2023-09-02 15:00,2023-08-24 07:00,2023-08-26 16:00
CN.AB.AR.3040,TAPE & FINISH DRYWALL - SWA4 - GL 9-6 - L1 - L-N - GAS PURIFER SOUTH,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L1 - Fndn Slab,GAS PURIFIER RM,,DRYWALL,AMBER CARO,2024-01-28 08:00,2024-02-01 08:00,2024-01-28 08:00,2024-02-02 09:00
CN.AB.AR.4500,DRYWALL 2 SIDE - SWA4 - GL 9-6 - L1 - L-N - GAS PURIFER SOUTH,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L1 - Fndn Slab,GAS PURIFIER RM,,DRYWALL,AMBER CARO,2024-01-22 09:00,2024-01-26 09:00,2024-01-22 09:00,2024-01-26 09:00
CN.AB.AR.4510,DRYWALL & INSULATION (1 side) (INT) - SWA-4 - L1 - GAS PURIFER SOUTH,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L1 - Fndn Slab,GAS PURIFIER RM,,DRYWALL,AMBER CARO,2023-08-21 15:00,2023-08-26 15:00,2023-08-21 15:00,2023-08-26 16:00
CN.SWA4.1490,PH1- DS STEEL FRAME INSTALL - SWA-4 Comeback Sup Side,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,DS/AD,,,Steel Erection,SEAN MONK,2023-08-28 13:00,2023-09-03 11:00,2023-08-26 13:00,2023-09-11 14:00
CN.AB.AR.5030,TAPE & FINISH DRYWALL - SWA4 - GL 9-6 - L2 - L-N - ELECTRICAL ROOM,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,AMBER CARO,2024-01-19 10:00,2024-01-23 10:00,2024-01-19 10:00,2024-01-23 14:00
CN.AB.AR.5020,DRYWALL 2 SIDE - SWA4 - GL 9-6 - L2 - L-N - ELECTRICAL ROOM,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,AMBER CARO,2023-12-12 07:00,2023-12-16 17:00,2023-12-12 07:00,2023-12-17 10:00
CN.AB.AR.5010,DRYWALL & INSULATION (1 side) (INT) - SWA-4 - L2 - ELECTRICAL ROOM,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,AMBER CARO,2023-10-17 07:00,2023-10-20 17:00,2023-10-17 07:00,2023-10-20 17:00
CN.AB.AR.5120,TAPE & FINISH DRYWALL - FA LAB NORTH - SWA4 - GL 9-3 - L-N - L3,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,FA LAB,CHERRY COATING,DRYWALL,AMBER CARO,2024-05-02 07:00,2024-05-09 17:00,2024-05-02 07:00,2024-05-20 17:00
CN.AB.AR.5110,DRYWALL 2 SIDE - FA LAB NORTH - SWA4 - GL 9-3 - L-N - L3,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,FA LAB,BERG,DRYWALL,AMBER CARO,2024-05-17 07:00,2024-05-24 17:00,2024-04-15 07:00,2024-05-15 17:00
CN.AB.AR.5100,DRYWALL & INSULATION (1 side) (INT) - SWA4 - GL 9-3 - L3 - L-N - FA LAB NORTH,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,FA LAB,,DRYWALL,AMBER CARO,2024-03-12 07:00,2024-03-20 17:00,2024-03-12 07:00,2024-03-18 11:00
CN.SWA4.1312,TAPE & FINISH DRYWALL - SWA4 - GL 9-6 - L1 - K LINE,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-01-05 10:00,2024-01-10 15:00,2024-01-05 07:00,2024-01-26 13:00
CN.SWA4.1292,DRYWALL 2 SIDE - SWA4 - GL 9-6 - L1 - K LINE,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-28 07:00,2024-01-04 12:00,2023-12-28 07:00,2024-01-25 13:00
CN.SWA4.1262,DRYWALL & INSULATION (1 side) (INT) - SWA4- GL 9-6 - L1 K LINE,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-04 15:00,2023-12-10 13:00,2023-12-04 15:00,2023-12-07 16:00
CN.SWA4.1322,REMEDY - TAPE & FINISH DRYWALL - SWA4 - GL 9-6 - K LINE - L2,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L2 - SubFab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-08-12 07:00,2024-08-15 17:00,2024-08-12 07:00,2024-08-15 17:00
CN.SWA4.1302,REMEDY - FRAME & DRYWALL - SWA4 - GL 9-6 - K LINE - L2,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-07-16 07:00,2024-08-05 17:00,2024-07-16 07:00,2024-08-05 17:00
CN.SWA4.1282,DRYWALL & INSULATION (1 side) (INT) - SWA4 - GL 9-6 - L2 - K LINE,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L2 - SubFab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-04 11:00,2023-12-10 09:00,2023-12-04 11:00,2023-12-08 12:00
CN.SWA4.1212,TEMP WALLS Framing and Drywall- SWA4- GL 9-6 - L2,Complete,SWA - 4,,SUWS-4 - 9-6,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,,2023-10-09 08:00,2023-10-13 08:00,2023-10-09 08:00,2023-10-13 16:00
CN.SWA4.1392,TAPE & FINISH DRYWALL - SWA4 - GL 9-6 - K LINE - L3,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-05-17 07:00,2024-05-23 17:00,2024-05-17 07:00,2024-05-22 17:00
CN.SWA4.1382,DRYWALL 2 SIDE - SWA4 - GL 9-6 - K LINE - L3,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-05-13 07:00,2024-05-17 17:00,2024-05-11 07:00,2024-05-15 17:00
CN.SWA4.1372,DRYWALL & INSULATION (1 side) (INT) - SWA4 - GL 9-6 - L3 - K LINE,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-04-29 07:00,2024-05-03 17:00,2024-03-13 00:00,2024-03-18 15:00
CN.SWA4.6370,Drywall Clips & AMTS Installs Support Beams - SWA4 - GL 9-6 - K LINE - L4,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L4 - SUP Roof - FAB Roof,DS/AD INTERIORS,,Fireproofing,HOON WOO,2024-03-23 08:00,2024-03-30 10:00,2024-02-26 00:00,2024-03-12 00:00
CN.SWA4.6900,FRAMING & DRYWALL - STAIR 3 - SWA4 - GL 18-21 - L1- L-N(added new detailed activities in stairs),Complete,SWA - 4,West Support Building,SUWN-1 - 18-21,L1 - Fndn Slab,H2 PURIFIER RM,BERG,INSULATED METAL PANELS,JAMES LIVELY,2024-05-28 07:00,2024-06-17 17:00,2024-05-28 07:00,2024-05-28 17:00
CN.SWA4.6950,REMEDY - DEMO DRYWALL  (INT) - SWA4 - GL 9-6 - L2 - K LINE,Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-07-08 07:00,2024-07-15 15:00,2024-07-08 07:00,2024-07-13 15:00
CN.AB.AR.7370,REMAINING DRYWALL & FINISHES  - SWA4 - GL 9-3 - L-N - L3 - (Impacted Opening by SECAI),Complete,SWA - 4,West Support Building,SUWS-4 - 9-6,L3 / Waffle Slab Level,FA LAB,BERG,DRYWALL,AMBER CARO,2024-05-17 07:00,2024-05-24 17:00,2024-04-15 07:00,2024-09-20 17:00
CN.AB.AR.7900,REMAINING FRAMING & DRYWALL -  SWA4 - GL 9-12  - L-N - L1,Not Started,SWA - 4,West Support Building,SUWS-3 - 12-9,L1 - Fndn Slab,,ALK,TBD Architectural Finishes,AMBER CARO,2025-11-21 07:00,2025-12-02 07:00,,
CN.SWA5.1120,PH1- AD STEEL FRAME INSTALL - SWA-5 fab side,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,DS/AD,,,Steel Erection,FIZ DATA CENTER,2023-06-12 07:00,2023-06-18 13:00,2023-06-12 07:00,2023-06-19 15:00
CN.AB.AR.1440,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 01,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,,ELEVATOR,W&W,TBD Architectural Finishes,,2025-08-25 07:00,2025-09-22 17:00,2025-07-17 07:00,2025-07-24 17:00
CN.AB.AR.3110,TAPE & FINISH DRYWALL - SWA5 - GL 6-1 - L2 - L-N DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,FIZ DATA CENTER,2024-01-29 07:00,2024-02-01 17:00,2024-01-25 07:00,2024-02-01 09:00
CN.AB.AR.4520,DRYWALL 2 SIDE - SWA5 - GL 6-1 - L2 - L-N DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,FIZ DATA CENTER,2024-01-04 07:00,2024-01-09 11:00,2024-01-04 07:00,2024-01-08 11:00
CN.AB.AR.4530,DRYWALL & INSULATION (1 side) (INT) - SWA-5 - L2 GL 1-6- DATA CENTER 2 & ELECTRICAL ROOM 1,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,ELECTRIC RM 1,,DRYWALL,FIZ DATA CENTER,2023-10-07 13:00,2023-10-12 11:00,2023-10-07 13:00,2023-10-14 13:00
CN.SWB5.1980,PH1- INSTALL EXTERIOR DOOR / LOUVERS FRAMES - SW PENTHOUSE,Not Started,SWA - 5,East Support Building,SOUTH WEST PENTHOUSE,L4 - SUP Roof - FAB Roof,,DOORS AND HARDWARE,TBD Architectural Finishes,SEAN MONK,2025-11-21 07:00,2025-11-21 17:00,,
CN.SWB5.2030,PH1- INSTALL INTERIOR DRYWALL - SW PENTHOUSE,Complete,SWA - 5,East Support Building,SOUTH WEST PENTHOUSE,L4 - SUP Roof - FAB Roof,,BERG,TBD Architectural Finishes,SEAN MONK,2024-06-06 07:00,2024-06-10 17:00,2024-06-06 07:00,2024-08-01 17:00
CN.SWA5.1460,PH1- DS STEEL FRAME INSTALL - SWA-5,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,DS/AD,,,Steel Erection,,2023-10-14 08:00,2023-10-15 14:00,2023-10-14 08:00,2023-10-15 16:00
CN.SWA5.R.1110,TAPE & FINISH DRYWALL - SWA5 - GL 6-1 - L1 - L-N,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,AMBER CARO,2023-12-22 07:00,2024-01-03 12:00,2023-12-22 07:00,2024-01-02 17:00
CN.SWA5.R.4440,DRYWALL 2 SIDE - SWA5 - GL 6-1 - L1 - L-N,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,AMBER CARO,2023-12-18 07:00,2023-12-21 17:00,2023-12-18 07:00,2023-12-21 17:00
CN.SWA5.R.4450,DRYWALL & INSULATION (1 side) (INT) - SWA-5 - L1 GL 1-6,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L1 - Fndn Slab,FA/TEM LAB,,DRYWALL,AMBER CARO,2023-10-16 07:00,2023-10-19 17:00,2023-10-10 07:00,2023-10-14 17:00
CN.SWA5.R.4700,INSTALL ROLL UP DOORS - SWA5 - GL 6-1 - L1 - L-N - (MEP ROUGH IN NOT INCLUDED),Not Started,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,EXTERIOR SKIN,,PATRIOT,TBD Architectural Finishes,AMBER CARO,2025-11-26 07:00,2025-12-01 17:00,,
CN.SWA5.DS.2990,REMEDY - TAPE & FINISH DRYWALL - SWA5 - GL 6-1 - K LINE - L2,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-08-23 07:00,2024-08-27 17:00,2024-08-08 07:00,2024-08-10 17:00
CN.SWA5.DS.2970,DRYWALL & INSULATION (1 side) (INT) - SWA5 - GL 6-1 - L2 - K LINE,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-22 09:00,2024-01-04 12:00,2023-12-22 09:00,2024-01-04 17:00
CN.SWA5..1620,"INSTALL FRAMING, DRYWALL & FIRE CAULKING AT FIREPROOFING LEAVEOUTS - INTERIOR SHAFT - ELEVATOR 01",Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,,ELEVATOR,BERG,DRYWALL,JAMES LIVELY,2024-10-21 07:00,2024-11-01 17:00,2024-09-30 07:00,2025-02-10 07:00
CN.AB.AR.6150,"INSTALL FRAMING, DRYWALL & FIRE CAULKING - INTERIOR SHAFT - ELEVATOR 01A",Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,,ELEVATOR,BERG,DRYWALL,,2024-09-30 07:00,2024-10-25 17:00,2024-09-06 07:00,2025-03-11 17:00
CN.SWA5.L3.150,DRYWALL & INSULATION (1 side) (INT) - SWA5 - GL 6-1 - L3 - K LINE,Complete,SWA - 5,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L3 / Waffle Slab Level,DS/AD INTERIORS,,TBD Architectural Finishes,,2024-04-02 07:00,2024-04-05 17:00,2024-04-02 07:00,2024-04-06 17:00
CN.SWA5.L3.170,DRYWALL 2 SIDE - SWA5 - GL 6-3 - K LINE - L3,Complete,SWA - 5,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L3 / Waffle Slab Level,DS/AD INTERIORS,BERG,TBD Architectural Finishes,,2024-05-28 07:00,2024-06-03 17:00,2024-05-28 07:00,2024-06-07 17:00
CN.SWA5.L3.180,TAPE & FINISH DRYWALL - SWA5 - GL 6-1 - K LINE - L3,Complete,SWA - 5,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L3 / Waffle Slab Level,DS/AD INTERIORS,CHERRY COATING,TBD Architectural Finishes,,2024-06-10 07:00,2024-06-14 17:00,2024-06-10 07:00,2024-06-14 17:00
CN.SWA5.1750,Drywall Clips & AMTS Installs Support Beams - SWA5 - GL 6-1 - K LINE - L4,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L4 - SUP Roof - FAB Roof,DS/AD INTERIORS,SECAI,Fireproofing,,2024-03-18 07:00,2024-03-28 17:00,2024-03-18 07:00,2024-03-28 17:00
CN.AB.AR.6810,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 01A,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,,ELEVATOR,W&W,DRYWALL,,2025-03-03 07:00,2025-03-21 17:00,2025-03-03 07:00,2025-03-11 17:00
CN.AB.AR.6830,INSTALL ELEVATOR HSS STEEL DOOR OPENINGS - ELEVATOR 01B,Complete,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,,ELEVATOR,W&W,TBD Architectural Finishes,,2025-03-12 07:00,2025-04-01 17:00,2025-03-12 07:00,2025-04-23 17:00
CN.SWA5.L3.270,DEMO DRYWALL - INSTALL GOAL POSTS - ELEVATOR 1 HALLWAY - SWA5 - GL 6-1 - K LINE - L3,Complete,SWA - 5,,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L3 / Waffle Slab Level,,CHERRY COATING,TBD Architectural Finishes,,2024-07-31 07:00,2024-08-09 17:00,2024-07-09 07:00,2024-07-19 17:00
CN.SWA5..2010,HANG INTERIOR SIDE DRYWALL 1ST LAYER install & inspect - STAIR #2 - 11/L - ALL LEVELS,Complete,SWA - 5,West Support Building,SUWS-3 - 12-9,INTERIOR STAIR TOWER - STAIR #2 (CLEAN ROOM),,,INSULATED METAL PANELS,JAMES LIVELY,2024-12-11 07:00,2024-12-16 17:00,2024-12-12 07:00,2025-08-18 17:00
CN.SWA5..2020,SECAI - TAPE & FLOAT DRYWALL & CEILING remaining - STAIR #2 - 11/L - ALL LEVELS,Complete,SWA - 5,West Support Building,SUWS-3 - 12-9,INTERIOR STAIR TOWER - STAIR #2 (CLEAN ROOM),,,INSULATED METAL PANELS,JAMES LIVELY,2025-08-19 07:00,2025-08-29 17:00,2025-08-19 07:00,2025-08-29 17:00
CN.SWA5..2150,HANG INTERIOR SIDE 1ST LAYER DRYWALL & INSPECT - STAIR #3 - 18/L - ALL LEVELS,Complete,SWA - 5,West Support Building,SUWN-1 - 18-21,INTERIOR STAIR TOWER - STAIR #3,,,INSULATED METAL PANELS,JAMES LIVELY,2024-11-26 07:00,2024-12-03 17:00,2024-11-26 07:00,2025-10-09 07:00
