Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
CN.SWB34580,DRYWALL 2 SIDE - SWB-3- ELECTRICAL ROOM 1 North & BATTERY ROOM 3 GL 24-27 K-N,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L3 / Waffle Slab Level,ELECTRIC RM 1,BERG,DRYWALL,AMBER CARO,2024-08-02 07:00,2024-08-08 17:00,2024-08-02 07:00,2024-08-06 17:00
CN.SWB34590,DRYWALL & INSULATION (1 side) (INT) - SWB-3- ELECTRICAL ROOM 1 North & BATTERY ROOM 3 GL 24-27 K-N,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L3 / Waffle Slab Level,ELECTRIC RM 1,,DRYWALL,AMBER CARO,2024-02-05 15:00,2024-02-09 17:00,2024-01-11 15:00,2024-01-15 17:00
CN.SWB3.1292,TAPE & FINISH DRYWALL - SWB2- GL 24-27  - K LINE  -  L1,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-03-09 08:00,2024-03-17 08:00,2024-03-01 00:00,2024-03-11 00:00
CN.SWB3.1322,PRIMER & PAINT DRYWALL - GL 24-27 - K LINE - L1,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2024-10-22 07:00,2024-10-25 17:00,2024-10-22 07:00,2024-10-25 17:00
CN.SWB3.1272,DRYWALL 2 SIDE - SWB2-GL 24-27 - K LINE - L1,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-02-02 07:00,2024-02-05 17:00,2024-02-02 07:00,2024-02-06 11:00
CN.SWB3.1252,DRYWALL & INSULATION (1 side) (INT)SWB2- GL 24-27 - K LINE - L1,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-04 07:00,2023-12-09 15:00,2023-12-04 07:00,2023-12-08 16:00
CN.SWB3.1302,REMEDY - TAPE & FINISH DRYWALL -SWB2- GL 22-28 K LINE - L2,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L2 - SubFab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-08-12 07:00,2024-08-15 17:00,2024-08-08 07:00,2024-08-12 17:00
CN.SWB3.1282,REMEDY - FRAME & DRYWALL -SWB2-  GL 22-28 K LINE -  L2,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-06-18 07:00,2024-06-28 17:00,2024-06-18 07:00,2024-07-29 17:00
CN.SWB3.1262,REMEDIATION - DRYWALL & INSULATION (1 side) (INT) -SWB2- GL 24-27 K LINE 7 - L2,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L2 - SubFab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-03-12 15:00,2024-03-25 13:00,2024-03-12 15:00,2024-03-18 13:00
CN.SWB3.1081,TEMP WALLS Framing and Drywall-SWB2- GL 24-27 K-N - L2,Complete,SWB - 3,,SUWN-3 - 24-27,L2 - SubFab Level,ELECTRIC RM 2,,DRYWALL,,2024-03-12 13:00,2024-03-20 13:00,2024-02-02 00:00,2024-02-12 00:00
CN.SWB3.1372,TAPE & FINISH DRYWALL -SWB2-  GL 24-27 K LINE -  L3,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L3 / Waffle Slab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-05-02 07:00,2024-05-07 17:00,2024-06-01 07:00,2024-06-04 17:00
CN.SWB3.1362,DRYWALL 2 SIDE -SWB2- GL 24-27 K LINE - L3,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L3 / Waffle Slab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-05-13 07:00,2024-05-17 17:00,2024-05-13 07:00,2024-05-28 17:00
CN.SWB3.1352,DRYWALL & INSULATION (1 side) (INT)-SWB2- GL 24-27 K LINE - L3,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L3 / Waffle Slab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-04-01 11:00,2024-04-05 11:00,2024-04-01 11:00,2024-04-04 11:00
CN.SWB3.4860,Drywall Clips & AMTS Installs Support Beams - GL 24-27 K LINE - L4,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L4 - SUP Roof - FAB Roof,DS/AD INTERIORS,SECAI,TBD Architectural Finishes,FIZ DATA CENTER,2024-03-26 07:00,2024-04-05 17:00,2024-03-26 07:00,2024-04-04 17:00
CN.SWB3.5150,IMPACT - DEMO DRYWALL -SWB2- GL 22-28 K LINE - L2,Complete,SWB - 3,West Support Building,SUWN-3 - 24-27,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-05-31 07:00,2024-06-07 17:00,2024-05-23 07:00,2024-05-28 17:00
CN.AB.AR.3390,TAPE & FINISH DRYWALL - SWB-4-L3 - CTR LAB GL 27-30  K-N,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L3 / Waffle Slab Level,BATT RM 3,CHERRY COATING,DRYWALL,AMBER CARO,2024-05-02 07:00,2024-05-09 17:00,2024-04-23 07:00,2024-04-27 17:00
CN.AB.AR.4600,DRYWALL 2 SIDE - SWB-4-L3 - CTR LAB GL 27-30 K-N,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L3 / Waffle Slab Level,BATT RM 3,BERG,DRYWALL,AMBER CARO,2024-04-16 07:00,2024-04-22 17:00,2024-04-16 07:00,2024-04-20 17:00
CN.AB.AR.4610,DRYWALL & INSULATION (1 side) (INT) - SWB-4-L3 - CTR LAB GL 27-30 K-N,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L3 / Waffle Slab Level,BATT RM 3,,DRYWALL,AMBER CARO,2024-03-09 08:00,2024-03-17 08:00,2024-02-29 00:00,2024-03-19 00:00
CN.SWB4R.3180,TAPE & FINISH DRYWALL - SWB-1- WASTE LIQUOR RM GL 27-30  K-N,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L1 - Fndn Slab,WASTE LIQUOR RM,CHERRY COATING,DRYWALL,AMBER CARO,2025-09-15 07:00,2025-09-19 17:00,2025-09-15 07:00,2025-09-19 17:00
CN.SWB4R.4540,DRYWALL 2 SIDE - SWB-1- WASTE LIQUOR RM GL 27-30 K-N,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L1 - Fndn Slab,WASTE LIQUOR RM,BERG,DRYWALL,AMBER CARO,2025-09-08 07:00,2025-09-12 17:00,2025-09-08 07:00,2025-09-12 17:00
CN.SWB4R.4550,DRYWALL & INSULATION (1 side) (INT) - SWB-1- WASTE LIQUOR RM GL 27-30 K-N - SECAI TOOK OVER FOR ACCELERATION,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L1 - Fndn Slab,WASTE LIQUOR RM,BERG,DRYWALL,AMBER CARO,2024-04-01 07:00,2024-04-08 13:00,2024-03-14 07:00,2025-06-27 07:00
CN.SWB4.3180,REMAINING DRYWALL & FINISHES  - SWB-1-L2 - ELECTRICAL ROOM 2 GL 27-30  K-N,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L2 - SubFab Level,BATT RM 3,CHERRY COATING,DRYWALL,AMBER CARO,2024-11-04 07:00,2024-11-08 17:00,2024-10-09 07:00,2024-10-18 07:00
CN.SWB4.4540,DRYWALL 2 SIDE - SWB-1-L2 - ELECTRICAL ROOM 2 GL 27-30 K-N,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L2 - SubFab Level,BATT RM 3,,DRYWALL,AMBER CARO,2024-01-29 07:00,2024-02-01 09:00,2024-01-29 07:00,2024-02-02 09:00
CN.SWB4.4550,DRYWALL & INSULATION (1 side) (INT) - SWB-4-L2 - ELECTRICAL ROOM 2,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L2 - SubFab Level,BATT RM 3,,DRYWALL,AMBER CARO,2023-11-16 07:00,2023-11-19 09:00,2023-11-16 07:00,2023-11-19 12:00
CN.SWB4.1302,TAPE & FINISH DRYWALL -SWB2 -  L1 GL 27-30 - K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-03-09 08:00,2024-03-17 08:00,2024-02-29 00:00,2024-03-07 00:00
CN.SWB4.1332,PRIMER & PAINT DRYWALL - GL 27-30 - K LINE - L1,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2024-10-22 07:00,2024-10-25 17:00,2024-10-22 07:00,2024-10-28 17:00
CN.SWB4.1272,DRYWALL 2 SIDE -SWB2 - L1 GL 27-30 - K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-02-02 07:00,2024-02-05 17:00,2024-02-02 07:00,2024-02-06 11:00
CN.SWB4.1252,DRYWALL & INSULATION (1 side) (INT)-SWB2 - L1 GL 27-30 - K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2023-12-11 07:00,2023-12-16 15:00,2023-12-11 07:00,2023-12-16 16:00
CN.SWB4.1312,REMEDY - TAPE & FINISH DRYWALL SWB2 L2 GL 27-30 K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L2 - SubFab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-09-13 07:00,2024-09-17 17:00,2024-08-27 07:00,2024-08-30 17:00
CN.SWB4.1282,REMEDY - FRAME & DRYWALL  SIDE -SWB2  L2 GL 27-30  K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-07-23 07:00,2024-07-26 17:00,2024-07-19 07:00,2024-08-26 17:00
CN.SWB4.1262,REMEDY - DEMO DRYWALL & INSULATION (1 side) (INT) SWB2 - L2 GL 28 - 33 K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-03-18 07:00,2024-03-25 15:00,2024-04-29 07:00,2024-05-09 17:00
CN.SWB4.1372,TAPE & FINISH DRYWALL-SWB2  L3 GL 27-30  K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L3 / Waffle Slab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-06-10 07:00,2024-06-14 17:00,2024-06-10 07:00,2024-06-14 17:00
CN.SWB4.1362,DRYWALL 2 SIDE -SWB2 L3 GL 27-30 K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L3 / Waffle Slab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-05-16 07:00,2024-05-21 17:00,2024-05-16 07:00,2024-06-01 17:00
CN.SWB4.1352,DRYWALL & INSULATION (1 side) (INT)-SWB2 L3 GL 27-30 K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L3 / Waffle Slab Level,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-04-05 11:00,2024-04-15 11:00,2024-04-05 11:00,2024-04-09 11:00
CN.SWB4.6440,Drywall Clips & AMTS Installs Support Beams - L4 GL 27-30 K LINE,Complete,SWB - 4,West Support Building,SUWN-4 - 27-30,L4 - SUP Roof - FAB Roof,DS/AD INTERIORS,,TBD Architectural Finishes,FIZ DATA CENTER,2024-04-19 07:00,2024-04-25 17:00,2024-03-30 07:00,2024-04-05 11:00
CN.AB.AR.3460,TAPE & FINISH DRYWALL - SWB-5 - L3 GL 30-33 K-N,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,CRT LAB,CHERRY COATING,DRYWALL,AMBER CARO,2025-08-05 07:00,2025-08-05 17:00,2025-08-05 07:00,2025-08-05 17:00
CN.AB.AR.4620,DRYWALL 2 SIDE - SWB-5 - L3- CRT LAB GL 30-33 K-N,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,CRT LAB,BERG,DRYWALL,AMBER CARO,2024-02-26 07:00,2024-02-27 13:00,2024-02-24 14:00,2024-05-29 17:00
CN.AB.AR.4630,DRYWALL & INSULATION (1 side) (INT) - SWB-5 - L3 GL 30-33 K-N,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,CRT LAB,,DRYWALL,AMBER CARO,2024-02-20 11:00,2024-02-26 11:00,2024-02-20 11:00,2024-04-05 17:00
CN.SWB5.1850,PH1- INSTALL INTERIOR DRYWALL 1ST LAYER - IT SECURITY/ FIRE ALARM ROOM - NW PENTHOUSE,Complete,SWB - 5,East Support Building,NORTH WEST PENTHOUSE,L4 - SUP Roof - FAB Roof,,BERG,DRYWALL,SEAN MONK,2025-02-28 07:00,2025-03-05 17:00,2025-02-10 07:00,2025-05-30 17:00
CN.SWB5.4250,DRYWALL & INSULATION (1 side) - SWB-5 - L1 only - GCS STORAGE GL 30-33 K-N,Complete,SWB - 5,East Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,,,DRYWALL,AMBER CARO,2024-01-30 07:00,2024-02-04 13:00,2024-01-30 07:00,2024-02-05 17:00
CN.SWB53180,TAPE & FINISH DRYWALL - SWB-1-L2 - ELECTRICAL ROOM 2 GL 30-33 K-N,Not Started,SWB - 5,West Support Building,SUWN-5 - 30-33,L2 - SubFab Level,GCS STORAGE,CHERRY COATING,DRYWALL,AMBER CARO,2025-12-02 07:00,2025-12-08 17:00,,
CN.SWB54540,DRYWALL 2 SIDE - SWB-1-L2 - ELECTRICAL ROOM 2 GL 30-33 K-N,Not Started,SWB - 5,West Support Building,SUWN-5 - 30-33,L2 - SubFab Level,GCS STORAGE,BERG,DRYWALL,AMBER CARO,2025-11-21 07:00,2025-12-01 17:00,,
CN.SWB54550,DRYWALL & INSULATION (1 side) (INT) - SWB-5-L2 - ELECTRICAL ROOM 2 GL 30-33 K-N,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L2 - SubFab Level,GCS STORAGE,,DRYWALL,AMBER CARO,2023-11-27 07:00,2023-12-01 17:00,2023-11-27 07:00,2023-12-01 17:00
CN.SWB5.1302,TAPE & FINISH DRYWALL -SWB5  L1 GL 30-33  - K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-09-20 07:00,2024-09-27 17:00,2024-03-15 07:00,2024-03-20 17:00
CN.SWB5.1332,PRIMER & PAINT DRYWALL - GL 30-33 - K LINE - L1,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,DS/AD INTERIORS,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,2024-10-22 07:00,2024-10-25 17:00,2024-10-22 07:00,2024-10-25 17:00
CN.SWB5.1282,DRYWALL 2 SIDE-SWB5 L1 GL 30-33 - K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-03-09 08:00,2024-03-17 08:00,2024-03-01 00:00,2024-03-11 13:00
CN.SWB5.1262,DRYWALL & INSULATION (1 side) (INT) - SWB5 L1 GL 30-33 - K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-01-02 09:00,2024-01-07 16:00,2024-01-02 07:00,2024-01-08 09:00
CN.SWB5.1292,REMEDY - TAPE & FINISH DRYWALL -SWB5 L2 GL 30-33 K LINE,Not Started,SWB - 5,West Support Building,SUWN-5 - 30-33,L2 - SubFab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2025-11-21 07:00,2025-11-21 17:00,,
CN.SWB5.1272,REMEDY - FRAME & DRYWALL 2 SIDE -SWB5  L2 GL 30-33 K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-07-22 07:00,2024-07-25 17:00,2024-07-22 07:00,2024-09-20 17:00
CN.SWB5.1252,REMEDY - DEMO DRYWALL - SWB5  L2 GL 28-33 K LINE [AWAITING SECAI TO RELEASE WORK],Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L2 - SubFab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-05-31 07:00,2024-06-10 17:00,2024-05-10 07:00,2024-05-21 11:00
CN.SWB5.1372,TAPE & FINISH DRYWALL -SWB5  L3 GL 30-33 K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,DS/AD INTERIORS,CHERRY COATING,DRYWALL,FIZ DATA CENTER,2024-05-28 07:00,2024-06-03 17:00,2024-05-28 07:00,2024-06-01 17:00
CN.SWB5.1362,DRYWALL 2 SIDE -SWB5 L3 GL 30-33 K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-05-21 07:00,2024-05-28 17:00,2024-05-21 07:00,2024-05-27 17:00
CN.SWB5.1352,DRYWALL & INSULATION (1 side) (INT) - SWB5 L3 GL 30-33 K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,DS/AD INTERIORS,BERG,DRYWALL,FIZ DATA CENTER,2024-04-24 07:00,2024-04-30 17:00,2024-04-24 07:00,2024-04-29 17:00
CN.SWB5.6520,Drywall Clips & AMTS Installs Support Beams - L4- GL 30-33 L4 K LINE,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L4 - SUP Roof - FAB Roof,DS/AD INTERIORS,SECAI,TBD Architectural Finishes,FIZ DATA CENTER,2024-04-01 07:00,2024-04-12 09:00,2024-03-25 07:00,2024-04-08 17:00
CN.SWB5.9490,TAPE & FINISH DRYWALL - SWB-5 - L1 only - GCS STORAGE GL 30-33 K-N - SECAI TOOK OVER FOR ACCELERATION,Complete,SWB - 5,East Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,GCS STORAGE ,CHERRY COATING,DRYWALL,AMBER CARO,2025-06-23 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWB5.9480,DRYWALL 2 SIDE - SWB-5 - L1 only - GCS STORAGE GL 30-33 K-N - SECAI TOOK OVER FOR ACCELERATION,Complete,SWB - 5,East Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,GCS STORAGE ,BERG,DRYWALL,AMBER CARO,2025-06-27 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWB5.9470,REMAINING DRYWALL & FINISHES - SWB-5 - L1 - FIRE ALARM 5 - GL 30-33 K-N,Complete,SWB - 5,East Support Building,SUWN-5 - 30-33,L1 - Fndn Slab,FIRE ALARM ,,DRYWALL,AMBER CARO,2024-11-02 07:00,2024-11-08 17:00,2024-10-08 07:00,2024-10-29 17:00
CN.SWB5.9510,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - FIRE ALARM 22 GL 5-6 A/B,Complete,SWB - 5,East Support Building,SUES-5 - 6-1 - FIZ - GL A -E,L2 - SubFab Level,FIRE ALARM ,,DRYWALL,AMBER CARO,2024-11-03 07:00,2024-11-09 17:00,2024-05-27 07:00,2025-10-13 07:00
CN.SWB5.9550,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - FIRE ALARM 20 -  GL 30-33 K-N,Complete,SWB - 5,East Support Building,SUES-1 - 19-16,L2 - SubFab Level,FIRE ALARM ,CHERRY COATING,DRYWALL,AMBER CARO,2024-08-28 07:00,2024-09-06 17:00,2024-08-12 07:00,2024-08-19 17:00
CN.SWB5.9580,TAPE & FINISH DRYWALL - SEB-5 - L2 - FIRE ALARM 18 GL 32-33  A-B - B/33 FA room,Not Started,SWB - 5,East Support Building,SUEN-5 - 31-33,L2 - SubFab Level,FIRE ALARM ,CHERRY COATING,DRYWALL,AMBER CARO,2025-11-21 07:00,2025-12-01 17:00,,
CN.SWB5.9570,FRAMING & DRYWALL (1 side) - SEB-5 - L2 - FIRE ALARM 18 GL 32-33 A-B - B/33 FA room,Complete,SWB - 5,East Support Building,SUEN-5 - 31-33,L2 - SubFab Level,FIRE ALARM ,,DRYWALL,AMBER CARO,2025-09-02 07:00,2025-09-02 17:00,2025-09-02 07:00,2025-09-02 17:00
CN.SWB5.9590,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - FIRE ALARM 1 GL 4-5  K-L,Complete,SWB - 5,East Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,FIRE ALARM ,,DRYWALL,AMBER CARO,2024-09-10 07:00,2024-09-16 13:00,2024-08-03 07:00,2024-08-07 13:00
CN.SWB5.9630,TAPE & FINISH DRYWALL - SWB-5 - L2 - FIRE ALARM 11 GL 30-31  K-L,Complete,SWB - 5,East Support Building,SUWN-5 - 30-33,L2 - SubFab Level,FIRE ALARM ,CHERRY COATING,DRYWALL,AMBER CARO,2024-09-03 07:00,2024-09-09 17:00,2024-09-03 07:00,2024-09-07 17:00
CN.SWB5.9620,FRAMING & DRYWALL - SWB-5 - L2 - FIRE ALARM 5 GL 30-31 K-L,Complete,SWB - 5,East Support Building,SUWN-5 - 30-33,L2 - SubFab Level,FIRE ALARM ,,DRYWALL,AMBER CARO,2024-08-26 07:00,2024-08-31 17:00,2024-08-26 07:00,2024-08-31 17:00
CN.SWB5.9650,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - IT/SECURITY  20 -  GL 18-19 K-N,Complete,SWB - 5,East Support Building,SUES-1 - 19-16,L2 - SubFab Level,IT/SECURITY,CHERRY COATING,DRYWALL,AMBER CARO,2024-08-23 07:00,2024-08-29 17:00,2024-08-01 07:00,2024-08-08 17:00
CN.SWB5.9660,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - IT/SECURITY 1 GL 4-5  K-L,Complete,SWB - 5,East Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,L2 - SubFab Level,IT/SECURITY,,DRYWALL,AMBER CARO,2024-08-03 07:00,2024-08-09 13:00,2024-08-03 07:00,2024-08-07 13:00
CN.SWB5.9800,REMAINING DRYWALL & FRAMING - SWB-5 - L2 - PR LIFTER RM 18 GL 32-33 A-B,Not Started,SWB - 5,East Support Building,SUEN-5 - 31-33,L2 - SubFab Level,PR RM,,DRYWALL,AMBER CARO,2025-11-21 07:00,2025-11-21 17:00,,
CN.SWB5.9930,COMPLETE FRAMING/DRYWALL/TAPE+FLOAT - MECHANICAL ROOM - ELEVATOR 5 (MK MARLOW),Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,,ELEVATOR,BERG,DRYWALL,,2024-09-05 07:00,2024-09-24 17:00,2024-08-12 07:00,2024-11-20 17:00
CN.AB.AR.7780,FINISH DRYWALL & FINISHES - AIRLOCK 5 - SWB-5 - L3 GL 30-33 K-N,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,AIRLOCKS & VESTABLES,CHERRY COATING,DRYWALL,AMBER CARO,2025-01-23 07:00,2025-01-30 17:00,2025-01-23 07:00,2025-02-03 17:00
CN.AB.AR.8470,FINISH DRYWALL & FINISHES - VESTIBULE 5 - SWB-5 - L3 GL 30-33 K-N,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,AIRLOCKS & VESTABLES,CHERRY COATING,DRYWALL,AMBER CARO,2025-02-05 07:00,2025-02-13 17:00,2025-02-05 07:00,2025-07-25 17:00
CN.AB.AR.8630,FINISH DRYWALL & FINISHES - ELEVATOR 5 HALLWAY - SWB-5 - L3 - GL 30-33 K-N,Complete,SWB - 5,West Support Building,SUWN-5 - 30-33,L3 / Waffle Slab Level,,BERG,DRYWALL,AMBER CARO,2025-09-08 07:00,2025-09-19 17:00,2025-09-08 07:00,2025-09-19 17:00
CN.SWB5.10840,FRAMING & DRYWALL COLUMN N33 M33 - NW PENTHOUSE,Complete,SWB - 5,East Support Building,NORTH WEST PENTHOUSE,L4 - SUP Roof - FAB Roof,,BERG,DRYWALL,SEAN MONK,2025-07-14 07:00,2025-07-17 17:00,2025-07-14 07:00,2025-07-25 17:00
CN.AB.AR.3530,TAPE & FINISH DRYWALL - MECHANICAL ROOM 3 SOUTH - SEA1 - GL 19-16 - C-A - L1,Complete,SEA - 1,East Support Building,SUES-1 - 19-16,L1 - Fndn Slab,MECH RM 2,CHERRY COATING,DRYWALL,AMBER CARO,2025-10-09 07:00,2025-10-15 17:00,2025-10-09 07:00,2025-10-15 17:00
CN.AB.AR.4240,REMAINING FRAMING & DRYWALL - MECHANICAL ROOM 3 SOUTH - WALK WAY - SEA1 - GL 19-16 - C-A - L1(On Hold until 12/15),Complete,SEA - 1,East Support Building,SUES-1 - 19-16,L1 - Fndn Slab,MECH RM 2,BERG,DRYWALL,AMBER CARO,2024-10-17 07:00,2024-10-24 17:00,2024-10-17 07:00,2025-09-08 07:00
CN.AB.AR.4250,DRYWALL & INSULATION (1 side) - SEA1 - GL 19-16 - L1 - C-A - MECHANICAL ROOM 3 SOUTH,Complete,SEA - 1,East Support Building,SUES-1 - 19-16,L1 - Fndn Slab,MECH RM 2,,DRYWALL,AMBER CARO,2024-01-12 09:00,2024-01-18 12:00,2024-01-12 07:00,2024-01-16 11:00
CN.AB.AR.4750,TAPE & FINISH DRYWALL - ELECTRICAL ROOM 2 - SEA1 - GL 19-16 - C-A - L3,Active,SEA - 1,East Support Building,SUES-1 - 19-16,L3 / Waffle Slab Level,ELECTRIC RM 2,CHERRY COATING,DRYWALL,AMBER CARO,2024-04-23 07:00,2024-04-29 17:00,2024-04-23 07:00,
CN.AB.AR.4740,DRYWALL 2 SIDE - ELECTRICAL ROOM 2 - SEA1 - GL 19-16 - C-A - L3,Complete,SEA - 1,East Support Building,SUES-1 - 19-16,L3 / Waffle Slab Level,ELECTRIC RM 2,BERG,DRYWALL,AMBER CARO,2024-04-15 07:00,2024-04-19 17:00,2024-04-10 07:00,2024-10-28 17:00
CN.AB.AR.4730,DRYWALL & INSULATION (1 side) - SEA1 - GL 19-16 - L3 - C-A - ELECTRICAL ROOM 2,Complete,SEA - 1,East Support Building,SUES-1 - 19-16,L3 / Waffle Slab Level,ELECTRIC RM 2,,DRYWALL,AMBER CARO,2024-01-09 11:00,2024-01-14 15:00,2024-01-09 11:00,2024-01-13 12:00
CN.SEA1.DS.2210,TAPE & FINISH DRYWALLSEA1 - GL 19-16 - L1 - D LINE - DS/AD,Complete,SEA - 1,West Support Building,SUES-1 - 19-16,L1 - Fndn Slab,DS/AD INTERIORS,,DRYWALL,FIZ DATA CENTER,2024-01-26 07:00,2024-01-29 17:00,2023-12-13 07:00,2024-01-31 17:00
