Task Code,Task Description,Status,Planned Start,Planned Finish,Actual Start,Actual Finish
CN.SWB4.1252,DRYWALL & INSULATION (1 side) (INT)-SWB2 - L1 GL 27-30 - K LINE,Complete,2023-12-11 07:00,2023-12-16 15:00,2023-12-11 07:00,2023-12-16 16:00
CN.SWB4.1312,REMEDY - TAPE & FINISH DRYWALL SWB2 L2 GL 27-30 K LINE,Complete,2024-09-13 07:00,2024-09-17 17:00,2024-08-27 07:00,2024-08-30 17:00
CN.SWB4.1282,REMEDY - FRAME & DRYWALL  SIDE -SWB2  L2 GL 27-30  K LINE,Complete,2024-07-23 07:00,2024-07-26 17:00,2024-07-19 07:00,2024-08-26 17:00
CN.SWB4.1262,REMEDY - DEMO DRYWALL & INSULATION (1 side) (INT) SWB2 - L2 GL 28 - 33 K LINE,Complete,2024-03-18 07:00,2024-03-25 15:00,2024-04-29 07:00,2024-05-09 17:00
CN.SWB4.1372,TAPE & FINISH DRYWALL-SWB2  L3 GL 27-30  K LINE,Complete,2024-06-10 07:00,2024-06-14 17:00,2024-06-10 07:00,2024-06-14 17:00
CN.SWB4.1362,DRYWALL 2 SIDE -SWB2 L3 GL 27-30 K LINE,Complete,2024-05-16 07:00,2024-05-21 17:00,2024-05-16 07:00,2024-06-01 17:00
CN.SWB4.1352,DRYWALL & INSULATION (1 side) (INT)-SWB2 L3 GL 27-30 K LINE,Complete,2024-04-05 11:00,2024-04-15 11:00,2024-04-05 11:00,2024-04-09 11:00
CN.SWB4.6440,Drywall Clips & AMTS Installs Support Beams - L4 GL 27-30 K LINE,Complete,2024-04-19 07:00,2024-04-25 17:00,2024-03-30 07:00,2024-04-05 11:00
CN.AB.AR.3460,TAPE & FINISH DRYWALL - SWB-5 - L3 GL 30-33 K-N,Complete,2025-08-05 07:00,2025-08-05 17:00,2025-08-05 07:00,2025-08-05 17:00
CN.AB.AR.4620,DRYWALL 2 SIDE - SWB-5 - L3- CRT LAB GL 30-33 K-N,Complete,2024-02-26 07:00,2024-02-27 13:00,2024-02-24 14:00,2024-05-29 17:00
CN.AB.AR.4630,DRYWALL & INSULATION (1 side) (INT) - SWB-5 - L3 GL 30-33 K-N,Complete,2024-02-20 11:00,2024-02-26 11:00,2024-02-20 11:00,2024-04-05 17:00
CN.SWB5.1850,PH1- INSTALL INTERIOR DRYWALL 1ST LAYER - IT SECURITY/ FIRE ALARM ROOM - NW PENTHOUSE,Complete,2025-02-28 07:00,2025-03-05 17:00,2025-02-10 07:00,2025-05-30 17:00
CN.SWB5.4250,DRYWALL & INSULATION (1 side) - SWB-5 - L1 only - GCS STORAGE GL 30-33 K-N,Complete,2024-01-30 07:00,2024-02-04 13:00,2024-01-30 07:00,2024-02-05 17:00
CN.SWB53180,TAPE & FINISH DRYWALL - SWB-1-L2 - ELECTRICAL ROOM 2 GL 30-33 K-N,Not Started,2025-12-02 07:00,2025-12-08 17:00,,
CN.SWB54540,DRYWALL 2 SIDE - SWB-1-L2 - ELECTRICAL ROOM 2 GL 30-33 K-N,Not Started,2025-11-21 07:00,2025-12-01 17:00,,
CN.SWB54550,DRYWALL & INSULATION (1 side) (INT) - SWB-5-L2 - ELECTRICAL ROOM 2 GL 30-33 K-N,Complete,2023-11-27 07:00,2023-12-01 17:00,2023-11-27 07:00,2023-12-01 17:00
CN.SWB5.1302,TAPE & FINISH DRYWALL -SWB5  L1 GL 30-33  - K LINE,Complete,2024-09-20 07:00,2024-09-27 17:00,2024-03-15 07:00,2024-03-20 17:00
CN.SWB5.1332,PRIMER & PAINT DRYWALL - GL 30-33 - K LINE - L1,Complete,2024-10-22 07:00,2024-10-25 17:00,2024-10-22 07:00,2024-10-25 17:00
CN.SWB5.1282,DRYWALL 2 SIDE-SWB5 L1 GL 30-33 - K LINE,Complete,2024-03-09 08:00,2024-03-17 08:00,2024-03-01 00:00,2024-03-11 13:00
CN.SWB5.1262,DRYWALL & INSULATION (1 side) (INT) - SWB5 L1 GL 30-33 - K LINE,Complete,2024-01-02 09:00,2024-01-07 16:00,2024-01-02 07:00,2024-01-08 09:00
CN.SWB5.1292,REMEDY - TAPE & FINISH DRYWALL -SWB5 L2 GL 30-33 K LINE,Not Started,2025-11-21 07:00,2025-11-21 17:00,,
CN.SWB5.1272,REMEDY - FRAME & DRYWALL 2 SIDE -SWB5  L2 GL 30-33 K LINE,Complete,2024-07-22 07:00,2024-07-25 17:00,2024-07-22 07:00,2024-09-20 17:00
CN.SWB5.1252,REMEDY - DEMO DRYWALL - SWB5  L2 GL 28-33 K LINE [AWAITING SECAI TO RELEASE WORK],Complete,2024-05-31 07:00,2024-06-10 17:00,2024-05-10 07:00,2024-05-21 11:00
CN.SWB5.1372,TAPE & FINISH DRYWALL -SWB5  L3 GL 30-33 K LINE,Complete,2024-05-28 07:00,2024-06-03 17:00,2024-05-28 07:00,2024-06-01 17:00
CN.SWB5.1362,DRYWALL 2 SIDE -SWB5 L3 GL 30-33 K LINE,Complete,2024-05-21 07:00,2024-05-28 17:00,2024-05-21 07:00,2024-05-27 17:00
CN.SWB5.1352,DRYWALL & INSULATION (1 side) (INT) - SWB5 L3 GL 30-33 K LINE,Complete,2024-04-24 07:00,2024-04-30 17:00,2024-04-24 07:00,2024-04-29 17:00
CN.SWB5.6520,Drywall Clips & AMTS Installs Support Beams - L4- GL 30-33 L4 K LINE,Complete,2024-04-01 07:00,2024-04-12 09:00,2024-03-25 07:00,2024-04-08 17:00
CN.SWB5.9490,TAPE & FINISH DRYWALL - SWB-5 - L1 only - GCS STORAGE GL 30-33 K-N - SECAI TOOK OVER FOR ACCELERATION,Complete,2025-06-23 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWB5.9480,DRYWALL 2 SIDE - SWB-5 - L1 only - GCS STORAGE GL 30-33 K-N - SECAI TOOK OVER FOR ACCELERATION,Complete,2025-06-27 07:00,2025-06-27 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.SWB5.9470,REMAINING DRYWALL & FINISHES - SWB-5 - L1 - FIRE ALARM 5 - GL 30-33 K-N,Complete,2024-11-02 07:00,2024-11-08 17:00,2024-10-08 07:00,2024-10-29 17:00
CN.SWB5.9510,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - FIRE ALARM 22 GL 5-6 A/B,Complete,2024-11-03 07:00,2024-11-09 17:00,2024-05-27 07:00,2025-10-13 07:00
CN.SWB5.9550,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - FIRE ALARM 20 -  GL 30-33 K-N,Complete,2024-08-28 07:00,2024-09-06 17:00,2024-08-12 07:00,2024-08-19 17:00
CN.SWB5.9580,TAPE & FINISH DRYWALL - SEB-5 - L2 - FIRE ALARM 18 GL 32-33  A-B - B/33 FA room,Not Started,2025-11-21 07:00,2025-12-01 17:00,,
CN.SWB5.9570,FRAMING & DRYWALL (1 side) - SEB-5 - L2 - FIRE ALARM 18 GL 32-33 A-B - B/33 FA room,Complete,2025-09-02 07:00,2025-09-02 17:00,2025-09-02 07:00,2025-09-02 17:00
CN.SWB5.9590,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - FIRE ALARM 1 GL 4-5  K-L,Complete,2024-09-10 07:00,2024-09-16 13:00,2024-08-03 07:00,2024-08-07 13:00
CN.SWB5.9630,TAPE & FINISH DRYWALL - SWB-5 - L2 - FIRE ALARM 11 GL 30-31  K-L,Complete,2024-09-03 07:00,2024-09-09 17:00,2024-09-03 07:00,2024-09-07 17:00
CN.SWB5.9620,FRAMING & DRYWALL - SWB-5 - L2 - FIRE ALARM 5 GL 30-31 K-L,Complete,2024-08-26 07:00,2024-08-31 17:00,2024-08-26 07:00,2024-08-31 17:00
CN.SWB5.9650,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - IT/SECURITY  20 -  GL 18-19 K-N,Complete,2024-08-23 07:00,2024-08-29 17:00,2024-08-01 07:00,2024-08-08 17:00
CN.SWB5.9660,REMAINING DRYWALL & FINISHES  - SWB-5 - L2 - IT/SECURITY 1 GL 4-5  K-L,Complete,2024-08-03 07:00,2024-08-09 13:00,2024-08-03 07:00,2024-08-07 13:00
CN.SWB5.9800,REMAINING DRYWALL & FRAMING - SWB-5 - L2 - PR LIFTER RM 18 GL 32-33 A-B,Not Started,2025-11-21 07:00,2025-11-21 17:00,,
CN.SWB5.9930,COMPLETE FRAMING/DRYWALL/TAPE+FLOAT - MECHANICAL ROOM - ELEVATOR 5 (MK MARLOW),Complete,2024-09-05 07:00,2024-09-24 17:00,2024-08-12 07:00,2024-11-20 17:00
CN.AB.AR.7780,FINISH DRYWALL & FINISHES - AIRLOCK 5 - SWB-5 - L3 GL 30-33 K-N,Complete,2025-01-23 07:00,2025-01-30 17:00,2025-01-23 07:00,2025-02-03 17:00
CN.AB.AR.8470,FINISH DRYWALL & FINISHES - VESTIBULE 5 - SWB-5 - L3 GL 30-33 K-N,Complete,2025-02-05 07:00,2025-02-13 17:00,2025-02-05 07:00,2025-07-25 17:00
CN.AB.AR.8630,FINISH DRYWALL & FINISHES - ELEVATOR 5 HALLWAY - SWB-5 - L3 - GL 30-33 K-N,Complete,2025-09-08 07:00,2025-09-19 17:00,2025-09-08 07:00,2025-09-19 17:00
CN.SWB5.10840,FRAMING & DRYWALL COLUMN N33 M33 - NW PENTHOUSE,Complete,2025-07-14 07:00,2025-07-17 17:00,2025-07-14 07:00,2025-07-25 17:00
CN.AB.AR.3530,TAPE & FINISH DRYWALL - MECHANICAL ROOM 3 SOUTH - SEA1 - GL 19-16 - C-A - L1,Complete,2025-10-09 07:00,2025-10-15 17:00,2025-10-09 07:00,2025-10-15 17:00
CN.AB.AR.4240,REMAINING FRAMING & DRYWALL - MECHANICAL ROOM 3 SOUTH - WALK WAY - SEA1 - GL 19-16 - C-A - L1(On Hold until 12/15),Complete,2024-10-17 07:00,2024-10-24 17:00,2024-10-17 07:00,2025-09-08 07:00
CN.AB.AR.4250,DRYWALL & INSULATION (1 side) - SEA1 - GL 19-16 - L1 - C-A - MECHANICAL ROOM 3 SOUTH,Complete,2024-01-12 09:00,2024-01-18 12:00,2024-01-12 07:00,2024-01-16 11:00
CN.AB.AR.4750,TAPE & FINISH DRYWALL - ELECTRICAL ROOM 2 - SEA1 - GL 19-16 - C-A - L3,Active,2024-04-23 07:00,2024-04-29 17:00,2024-04-23 07:00,
CN.AB.AR.4740,DRYWALL 2 SIDE - ELECTRICAL ROOM 2 - SEA1 - GL 19-16 - C-A - L3,Complete,2024-04-15 07:00,2024-04-19 17:00,2024-04-10 07:00,2024-10-28 17:00
CN.AB.AR.4730,DRYWALL & INSULATION (1 side) - SEA1 - GL 19-16 - L3 - C-A - ELECTRICAL ROOM 2,Complete,2024-01-09 11:00,2024-01-14 15:00,2024-01-09 11:00,2024-01-13 12:00
CN.SEA1.DS.2210,TAPE & FINISH DRYWALLSEA1 - GL 19-16 - L1 - D LINE - DS/AD,Complete,2024-01-26 07:00,2024-01-29 17:00,2023-12-13 07:00,2024-01-31 17:00
CN.SEA1.DS.2220,PRIMER & PAINT DRYWALL -  GL 19-16 - D LINE - L1,Complete,2024-10-25 07:00,2024-10-29 17:00,2024-10-25 07:00,2024-10-28 17:00
CN.SEA1.DS.2200,DRYWALL 2 SIDE SEA1 - GL 19-16 - L1 - D LINE - DS/AD,Complete,2024-01-22 07:00,2024-01-25 17:00,2023-11-20 07:00,2024-01-31 17:00
CN.SEA1.DS.2190,DRYWALL & INSULATION (1 side) (INT) - SEA1 - GL 19-16 - L1 - D LINE - DS/AD,Complete,2023-11-13 07:00,2023-11-18 15:00,2023-11-13 07:00,2023-11-18 16:00
CN.SEA1.DS.3090,REMEDY - TAPE & FINISH DRYWALL - SEA1 - GL 19-16 - D LINE - L2,Complete,2024-08-15 07:00,2024-08-19 17:00,2024-08-11 07:00,2024-08-13 17:00
CN.SEA1.DS..3080,REMEDY - FRAME & DRYWALL - SEA1 - GL 19-16 - D LINE - L2,Complete,2024-06-24 07:00,2024-07-05 17:00,2024-06-24 07:00,2024-07-02 17:00
CN.SEA1.DS..3070,DRYWALL (1 side) (INT) - SEA1 - GL 19-16 - L2 - D LINE - DS/AD,Complete,2024-01-17 07:00,2024-01-21 15:00,2024-02-09 07:00,2024-02-15 16:00
CN.AB.AR.6120,TEMP WALLS Framing and Drywall- SEB1- GL 19-16 - L3 - C-A,Complete,2023-10-09 08:00,2023-10-13 08:00,2023-10-03 08:00,2023-10-07 16:00
CN.SEA1.DS..4040,TAPE & FINISH DRYWALL - SEA1 - GL 19-16 - D LINE - L3,Complete,2024-06-13 07:00,2024-06-18 17:00,2024-06-13 07:00,2024-06-20 17:00
CN.SEA1.DS.4030,DRYWALL 2 SIDE - SEA1 - GL 20-16 - D LINE - L3,Complete,2024-04-29 07:00,2024-05-03 17:00,2024-04-29 07:00,2024-06-18 17:00
CN.SEA1.DS.4020,DRYWALL & INSULATION (1st layer) (INT) - SEA1 - GL 19-16 - L3 - D LINE - DS/AD,Complete,2024-04-22 07:00,2024-04-24 17:00,2024-04-22 07:00,2024-04-29 17:00
CN.SEA1.5360,FRAMING & DRYWALL - ELEVATOR 20 - SEA1 - GL 19-16 - L1 - B-C (3 sides only),Complete,2023-11-13 07:00,2023-11-20 11:00,2023-11-10 07:00,2023-11-20 17:00
CN.SEA1.5380,FRAMING & DRYWALL - ELEVATOR 20 - SEA-1 - L3 GL 19-16 - B-C (3 sides only),Complete,2024-02-29 07:00,2024-03-06 11:00,2024-02-29 07:00,2024-03-07 00:00
CN.SEA1.DS..4050,DRYWALL (1 side) (INT) - SEA1 - GL 19-16 - L2 - D LINE - DS/AD,Complete,2024-01-26 15:00,2024-01-31 13:00,2024-01-03 15:00,2024-01-16 17:00
CN.SEA1.DS.4070,REMAINING - DRYWALL 2 SIDE SEA1 - GL 19-16 - L1 - D LINE - DS/AD,Complete,2024-02-12 07:00,2024-02-15 17:00,2024-02-12 07:00,2024-02-15 17:00
CN.SEA1.DS..4060,REMEDY - DEMO DRYWALL (INT) - SEA1 - GL 19-16 - L2 - D LINE - DS/AD,Complete,2024-06-03 07:00,2024-06-10 15:00,2024-06-01 07:00,2024-06-06 15:00
CN.SEA1.8985,COMPLETE EXTERIOR DRYWALL - ELEVATOR 20 - SEA1 - GL 19-16 - L1- L3 - B-C (3 sides only),Complete,2024-08-09 07:00,2024-08-20 17:00,2024-08-02 07:00,2024-08-10 17:00
CN.AB.AR.7020,REMAINING DRYWALL & FINISHES  - FIRE ALARM ROOM 20  - SEA1 - GL 18-19 - C-A - L1,Complete,2024-07-26 07:00,2024-08-01 17:00,2024-07-23 07:00,2024-08-01 17:00
CN.AB.AR.7040,REMAINING DRYWALL & FINISHES - FIRE ALARM 18 - SEA1 - GL 30-31 - C-A - L1,Complete,2024-08-09 07:00,2024-08-16 17:00,2024-07-24 07:00,2024-08-03 17:00
CN.SEA1.9355,IMPACT - APACHE DEMO DRYWALL & SCRAPE FIREPROOFING SFRM-1 - ELEVATOR 20 - ALL LEVELS,Complete,2024-08-23 07:00,2024-08-30 17:00,2024-08-11 07:00,2024-08-15 17:00
CN.SEA1.9375,DESCOPED - DRYWALL - CATCH-UP INSPECTIONS (INTERIOR SHAFT) & FIRE CAULK - L1&L2 ONLY,Complete,2025-05-12 07:00,2025-05-30 17:00,2025-05-12 07:00,2025-07-03 09:00
CN.SEA1.DS.4080,REMEDY - TAPE & FINISH DRYWALL - SEA1 - GL 15-20 - C LINE - L2,Not Started,2025-12-08 07:00,2025-12-10 17:00,,
CN.SEA1.DS..4090,REMEDY - FRAME & DRYWALL - SEA1 - GL 15-20 - C LINE - L2,Active,2024-10-15 07:00,2024-11-08 17:00,2024-10-07 07:00,
CN.SEA1.9435,COMPLETE MECHANICAL ROOM DRYWALL / TAPE & FLOAT - ELEVATOR 20,Complete,2024-08-09 07:00,2024-08-27 17:00,2024-08-02 07:00,2024-08-29 17:00
CN.SEA1.10235,IMPACT - REMEDIATION OF MECHANICAL ROOM DRYWALL & CEILING DAMEGED DUE TO WATER INTRUSION - ELEVATOR 20,Complete,2024-09-27 07:00,2024-10-21 17:00,2024-09-07 07:00,2024-10-01 17:00
CN.SEA1.10295,"COMPLETE REMAINING FRAMING, DRYWALL, FIRE CAULKING - INTERIOR SHAFT & DOOR FRONTS - ELEVATOR 20 - complete 5/9",Complete,2025-04-23 07:00,2025-05-16 17:00,2025-03-10 07:00,2025-04-11 17:00
CN.AB.AR.7830,FINISH DRYWALL & FINISHES - AIRLOCK ROOM 20 - SEA1 - GL 19-16 - C-A - L3,Complete,2025-01-23 07:00,2025-01-29 17:00,2025-01-23 07:00,2025-02-03 17:00
CN.AB.AR.7850,DRYWALL & TAPE & FINISH- E 33 - SEA1 - GL 19-16 - C-A - L3,Not Started,2025-11-24 07:00,2025-11-24 07:00,,
CN.AB.AR.7860,IMPACT - E33 CEILING B-B.5 MEP MATERIAL IN WAY OF STUDS - DRYWALL & TAPE & FINISH- E 33 - SEA1 - GL 19-16 - C-A - L3,Active,2024-11-18 07:00,2024-11-25 17:00,2024-10-24 07:00,
CN.AB.AR.8390,FINISH DRYWALL - VESTIBULE 21 - L3,Complete,2025-02-04 07:00,2025-02-12 17:00,2025-02-04 07:00,2025-07-21 17:00
CN.AB.AR.8410,FINISH DRYWALL & FINISHES -VESTIUBLE 20 - SEA1 - GL 19-16 - C-A - L3,Complete,2025-09-25 07:00,2025-09-26 17:00,2025-05-13 07:00,2025-09-30 17:00
CN.AB.AR.8420,FINISH DRYWALL -CLEAN VESITUBLE 19 - SEA1 - GL 19-16 - C-A - L3,Active,2025-02-05 07:00,2025-02-13 17:00,2025-02-05 07:00,
CN.AB.AR.8570,FINISH DRYWALL &_ FINISHES - ELEVTOR HALL 20 - SEA1 - GL 19-16 - C-A - L3,Not Started,2025-11-24 07:00,2025-11-24 07:00,,
CN.SEA1.10415,DRYWALL - DOOR FRONTS - ELEVATOR 20,Complete,2025-04-22 07:00,2025-05-09 17:00,2025-04-22 07:00,2025-05-09 17:00
CN.AB.AR.3600,TAPE & FINISH DRYWALL - MECHANICAL RM-2 - SEA2 - GL 16-13 - C-A - L1,Complete,2024-02-29 11:00,2024-03-06 11:00,2024-02-29 07:00,2024-08-30 17:00
CN.AB.AR.3610,FRAMING & DRYWALL -- SEA2 - GL 13 - C-A - L1- EXIT PASSWAY 21 - SECAI TOOK OVER FOR ACCELERATION,Complete,2025-06-27 07:00,2025-07-25 17:00,2025-06-27 07:00,2025-06-27 17:00
CN.AB.AR.4260,DRYWALL 2 SIDE - MECHANICAL RM-2 - SEA2 - GL 16-13 - C-A - L1,Complete,2024-02-29 07:00,2024-03-05 17:00,2024-02-27 07:00,2024-08-26 17:00
CN.AB.AR.4270,DRYWALL & INSULATION (1 side) (INT) - SEA2 - GL 16-13 - L1 - C-A MECHANICAL RM-2,Complete,2024-01-23 07:00,2024-01-24 13:00,2024-01-23 07:00,2024-01-26 13:00
CN.SEA2.AR.3600,TAPE & FINISH DRYWALL - SEA2 - GL 16-13 - L3 - C-A - ELECTRICAL ROOM 2,Complete,2024-03-25 07:00,2024-03-28 09:00,2024-03-25 07:00,2024-03-28 09:00
CN.SEA2.AR.4260,DRYWALL 2 SIDE - SEA2 - GL 16-13 - L3 - C-A - ELECTRICAL ROOM 2,Complete,2024-03-09 08:00,2024-03-12 10:00,2024-03-01 00:00,2024-03-08 16:00
CN.SEA2.AR.4270,DRYWALL & INSULATION (1 side) (INT) - SEA2 - GL 16-13 - L3 - C-A - ELECTRICAL ROOM 2,Complete,2024-01-02 09:00,2024-01-06 10:00,2024-01-02 07:00,2024-01-06 10:00
CN.SEA2.1041,TAPE & FINISH DRYWALL - SEA2 - GL 16-13 - L1 -  D LINE,Complete,2024-01-29 07:00,2024-02-01 17:00,2024-01-29 07:00,2024-02-02 17:00
CN.SEA2.1051,PRIMER & PAINT DRYWALL - GL 16-13 - D LINE - L1,Complete,2024-10-25 07:00,2024-10-29 17:00,2024-10-25 07:00,2024-10-28 17:00
CN.SEA2.1031,DRYWALL 2 SIDE - SEA2 - GL 16-13 - L1 - D LINE,Complete,2024-02-10 08:00,2024-02-14 08:00,2024-01-23 08:00,2024-01-26 11:00
CN.SEA2.1021,DRYWALL & INSULATION (1 side) (INT) - SWA2-GL 16-13- L1 D LINE,Complete,2023-10-16 07:00,2023-10-20 15:00,2023-10-16 07:00,2023-10-21 13:00
CN.SEA2.1101,REMEDY - TAPE & FINISH DRYWALL - SEA2 - GL 16-13 - D LINE - L2,Complete,2024-08-23 07:00,2024-08-27 17:00,2024-08-07 07:00,2024-08-10 17:00
CN.SEA2.1091,REMEDY - DEMO DRYWALL (INT) - SEA2 - GL 16-13 - L2 - D LINE,Complete,2024-06-03 07:00,2024-06-13 09:00,2024-06-01 07:00,2024-06-10 09:00
CN.SEA2.1081,DRYWALL & INSULATION (1 side) (INT) - SEA2 - GL 16-13 - L2 - D LINE,Complete,2024-01-22 08:00,2024-01-26 16:00,2024-01-22 08:00,2024-01-26 16:00
CN.SEA2.AR.2040,TEMP WALLS Framing and Drywall- SEB2- GL 16-13 - L3 - C-A,Complete,2023-10-07 08:00,2023-10-11 08:00,2023-10-07 08:00,2023-10-11 16:00
CN.SEA2.1161,TAPE & FINISH DRYWALL - SEA2 - GL 16-13 - D LINE - L3,Complete,2024-05-17 07:00,2024-05-23 17:00,2024-05-17 07:00,2024-05-21 17:00
CN.SEA2.1151,DRYWALL 2 SIDE - SEA2 - GL 16-13 - L3 - D LINE,Complete,2024-04-30 07:00,2024-05-06 17:00,2024-04-30 07:00,2024-05-03 09:00
CN.SEA2.1141,DRYWALL & INSULATION (1st layer) (INT) - SEA2 - GL 16-13 - L3 - D LINE,Complete,2024-02-19 11:00,2024-02-25 09:00,2024-02-19 11:00,2024-02-25 12:00
CN.SEA2.1221,IMPACT DRYWALL DAMAGED BY SECAI D LINE,Complete,2023-11-13 08:00,2023-11-18 08:00,2023-11-13 08:00,2023-11-25 16:00
CN.SEA2.1241,DRYWALL & INSULATION (1 side) (INT) - SEA2 - GL 16-13 - L2 - D Line,Complete,2023-10-24 08:00,2023-10-29 08:00,2023-10-24 08:00,2023-10-28 16:00
CN.SEA2.1251,IMPACT DRYWALL REWORK DUE TO DAMAGE BY SECAI (TIDY),Complete,2023-11-30 07:00,2023-12-03 17:00,2023-11-29 08:00,2023-12-31 13:00
CN.SEA2.6670,REMEDY - FRAME & DRYWALL- SEA2 - GL 16-13 - L2 - D LINE,Complete,2024-07-22 07:00,2024-08-12 17:00,2024-07-19 07:00,2024-07-30 17:00
CN.AB.AR.3670,TAPE & FINISH DRYWALL - MECHANICAL ROOM 1 NORTH - SEA3 - GL 13-9 - C-A - L1,Complete,2024-10-21 07:00,2024-10-28 17:00,2024-08-21 07:00,2024-08-27 17:00
CN.AB.AR.4280,DRYWALL 2 SIDE - MECHANICAL ROOM 1 NORTH - SEA3 - GL 13-9 - C-A - L1,Complete,2024-03-18 07:00,2024-03-22 17:00,2024-03-16 07:00,2024-08-20 17:00
CN.AB.AR.4290,DRYWALL & INSULATION (1 side) (INT) - SEA3 - GL 13-9 - L1 - C-A - MECHANICAL ROOM 1 NORTH,Complete,2023-12-04 07:00,2023-12-08 17:00,2023-12-04 07:00,2023-12-08 17:00
CN.SEA3.3670,TAPE & FINISH DRYWALL - SEA3 - GL 13-9 - L3 - C-A - ELECTRICAL ROOM 2 & BATTERY ROOM 1,Complete,2024-03-22 07:00,2024-03-27 09:00,2024-03-21 07:00,2024-03-25 11:00
CN.SEA3.3680,REMAINING DRYWALL & FINISHES  -BATTERY ROOM 1 - SEA3 - GL 13-9 - C-A - L3,Complete,2025-09-03 07:00,2025-09-08 17:00,2025-09-03 07:00,2025-09-08 17:00
CN.SEA3.4280,DRYWALL 2 SIDE - SEA3 - GL 13-9 - L3 - C-A - ELECTRICAL ROOM 2 & BATTERY ROOM 1,Complete,2024-03-09 15:00,2024-03-12 17:00,2024-03-09 15:00,2024-03-14 10:00
CN.SEA3.4290,DRYWALL & INSULATION (1 side) (INT) - SEA-3-L3- ELECTRICAL ROOM 2 & BATTERY ROOM 1,Complete,2023-10-24 07:00,2023-10-28 09:00,2023-10-24 07:00,2023-10-28 10:00
CN.SEA3.1111,TAPE & FINISH DRYWALL - SEA3 - GL 13-9 - L1 - D LINE,Complete,2024-02-01 13:00,2024-02-05 13:00,2024-02-01 13:00,2024-02-05 17:00
CN.SEA3.1121,PRIMER & PAINT DRYWALL -  GL 13-9 - D LINE - L1,Complete,2024-10-21 07:00,2024-10-24 17:00,2024-10-21 07:00,2024-10-24 17:00
CN.SEA3.1091,DRYWALL 2 SIDE - SEA3 - GL 13-9 - L1 - D LINE,Complete,2024-01-22 09:00,2024-01-26 09:00,2024-01-22 09:00,2024-01-26 09:00
CN.SEA3.1081,DRYWALL & INSULATION (1 side) (INT) - SEA3 - GL 13-9 - L1 - D LINE,Complete,2023-10-20 11:00,2023-10-27 09:00,2023-10-20 11:00,2023-11-16 11:00
CN.SEA3.5040,TEMP WALLS Framing and Drywall - SEB2- GL 13-9 - L3 - C-A,Complete,2023-10-09 08:00,2023-10-13 08:00,2023-10-09 08:00,2023-10-13 16:00
CN.SEA3.1161,TAPE & FINISH DRYWALL - SEA3 - GL 13-9 - D LINE - L3,Complete,2024-06-13 07:00,2024-06-18 17:00,2024-06-13 07:00,2024-08-07 17:00
CN.SEA3.1151,DRYWALL 2 SIDE - SEA3 - GL 13-9 - D LINE - L3,Complete,2024-04-24 07:00,2024-04-29 17:00,2024-04-24 07:00,2024-07-30 17:00
CN.SEA3.1141,DRYWALL & INSULATION (1st layer) (INT) - SEA3 - GL 13-9 - L3 - D LINE,Complete,2024-03-09 08:00,2024-03-17 16:00,2024-02-29 00:00,2024-03-05 16:00
CN.SEA3.6670,IMPACT - MULTIPLE CABLE TRAY IN THE WAY - DRYWALL 2 SIDE - SEA3 - GL 13-9 - L3 - C-A - ELEC ROOM 2 & BATTERY ROOM 1,Complete,2024-01-25 09:00,2024-01-28 11:00,2023-11-06 09:00,2024-03-08 15:00
CN.SEA3.7080,DEMO DRYWALL - INSTALL GOAL POSTS - BATTERY ROOM 1 - SEA3 - GL 13-9 - C-A - L3,Complete,2024-07-26 07:00,2024-07-31 17:00,2024-07-15 07:00,2024-07-29 17:00
CN.SEA4.3670,TAPE & FINISH DRYWALL - MECHANICAL ROOM 1 SOUTH - SEA4 - GL 9-6 - C-A - L1,Complete,2024-08-19 07:00,2024-08-26 17:00,2024-08-19 07:00,2024-08-30 17:00
CN.SEA4.4280,DRYWALL 2 SIDE - MECHANICAL ROOM 1 SOUTH - SEA4 - GL 9-6 - C-A - L1,Complete,2024-03-18 07:00,2024-03-22 17:00,2024-03-16 07:00,2024-08-27 17:00
CN.SEA4.4290,DRYWALL & INSULATION (1 side) (INT) - SEA4 - GL 9-6 L1 - C-A - MECHANICAL ROOM 1 SOUTH,Complete,2023-11-20 07:00,2023-11-27 17:00,2023-11-20 07:00,2023-11-27 17:00
CN.SEA4.4340,TAPE & FINISH DRYWALL - SEA4 - GL 9-6 - L3 - C-A,Complete,2024-03-17 07:00,2024-03-20 17:00,2024-03-03 00:00,2024-03-08 16:00
CN.SEA4.4350,TAPE & FINISH DRYWALL - SEA4 - GL 9-6 - C-A - L3- ELEVATOR HALL 22,Not Started,2025-11-25 07:00,2025-12-03 17:00,,
CN.SEA4.4330,DRYWALL 2 SIDE - SEA4 - GL 9-6 - L3 - C-A,Complete,2024-03-09 08:00,2024-03-17 08:00,2024-02-28 00:00,2024-03-02 00:00
CN.SEA4.4320,DRYWALL & INSULATION (3=1 side) (INT) - SEA-4-L3,Complete,2023-10-25 07:30,2023-10-29 17:00,2023-10-25 07:30,2023-10-28 11:00
